// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 008002103C
//  ProductCode: MTi-680G-8A1G6
//  Firmware Version: 1.2.2
//  Hardware Version: 1.0.0
// Device settings: 
//  Filter Profile: General_RTK(24.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
// PacketCounter FreeAcc_E FreeAcc_N FreeAcc_U
60631 1.273618 -2.275283 3.397492
60632 1.357452 -2.221546 3.445398
60633 1.447014 -2.205470 3.496873
60634 1.504770 -2.179833 3.571022
60635 1.560029 -2.167662 3.684280
60636 1.618652 -2.152550 3.793578
60637 1.634210 -2.138087 3.909055
60638 1.607508 -2.175320 3.976714
60639 1.599940 -2.250052 4.073768
60640 1.630776 -2.313014 4.188613
60641 1.649805 -2.409664 4.249105
60642 1.692958 -2.537034 4.343819
60643 1.709204 -2.655237 4.392035
60644 1.715341 -2.743918 4.423580
60645 1.682806 -2.847777 4.381742
60646 1.611490 -2.972763 4.461398
60647 1.599744 -2.949955 4.697886
60648 1.700473 -2.952174 4.748629
60649 1.666951 -3.008863 4.867873
60650 1.622302 -3.155912 4.987278
60651 1.665517 -3.147886 5.049864
60652 1.661977 -3.146626 5.118317
60653 1.787075 -3.163385 4.791592
60654 1.722279 -3.208731 5.114726
60655 1.946066 -3.183181 5.171268
60656 1.770109 -3.083368 5.024146
60657 1.756791 -3.037476 5.208508
60658 1.817246 -3.045820 5.286176
60659 1.821006 -3.027433 5.231842
60660 1.955493 -2.979729 5.264417
60661 1.972064 -2.936927 5.354914
60662 1.875294 -2.918661 5.333541
60663 1.846208 -2.988661 5.447268
60664 1.827032 -3.029659 5.451950
60665 1.805657 -2.996106 5.445590
60666 1.862519 -2.983816 5.438416
60667 1.884935 -3.001862 5.437011
60668 1.883579 -3.025685 5.354422
60669 1.851500 -3.030741 5.294120
60670 1.794627 -3.086596 5.236863
60671 1.805509 -3.132421 5.156818
60672 1.790845 -3.156692 5.123321
60673 1.772586 -3.205679 5.107206
60674 1.745616 -3.256427 5.037073
60675 1.722728 -3.311563 4.962997
60676 1.698675 -3.411790 4.896659
60677 1.670265 -3.507464 4.814293
60678 1.620633 -3.663221 4.752561
60679 1.600389 -3.746609 4.708792
60680 1.574996 -3.810278 4.620417
60681 1.555202 -3.834552 4.568883
60682 1.522737 -3.871344 4.501684
60683 1.442703 -3.913429 4.452983
60684 1.351296 -3.995103 4.440302
60685 1.283051 -4.124031 4.403148
60686 1.204464 -4.205087 4.394581
60687 1.184878 -4.218567 4.374519
60688 1.116493 -4.170693 4.324194
60689 1.041535 -4.135358 4.285504
60690 0.976452 -4.109393 4.262019
60691 0.903958 -4.173668 4.240480
60692 0.851936 -4.234836 4.214113
60693 0.848332 -4.274559 4.156067
60694 0.892881 -4.248729 4.086313
60695 0.909672 -4.195744 3.968866
60696 0.901767 -4.190428 3.914750
60697 0.869826 -4.223313 3.815199
60698 0.869869 -4.284790 3.734110
60699 0.842593 -4.328286 3.630881
60700 0.879211 -4.341069 3.541326
60701 0.913372 -4.272755 3.473593
60702 0.971825 -4.139442 3.353060
60703 0.979641 -4.030368 3.252259
60704 1.009282 -3.972246 3.102813
60705 1.046487 -3.897257 2.955619
60706 1.130404 -3.823515 2.860826
60707 1.226964 -3.727591 2.750520
60708 1.303037 -3.644886 2.678042
60709 1.345471 -3.564427 2.581277
60710 1.376435 -3.495019 2.521842
60711 1.386681 -3.421601 2.428182
60712 1.403912 -3.360014 2.365637
60713 1.408161 -3.288439 2.292212
60714 1.413176 -3.236157 2.216011
60715 1.405675 -3.187838 2.124232
60716 1.401152 -3.143207 2.047352
60717 1.397437 -3.115381 1.974577
60718 1.362411 -3.072184 1.925885
60719 1.309322 -3.061916 1.865474
60720 1.234024 -3.058350 1.804362
60721 1.143717 -3.117257 1.776132
60722 1.010182 -3.352830 1.743123
60723 0.841165 -3.723976 1.723996
60724 0.748539 -4.085591 1.696061
60725 0.691167 -4.314835 1.677814
60726 0.661397 -4.370468 1.661925
60727 0.615481 -4.263213 1.637247
60728 0.584370 -4.122159 1.507607
60729 0.615809 -4.036755 1.348091
60730 0.669159 -4.019993 1.152716
60731 0.821115 -4.028502 0.971519
60732 0.960788 -3.921749 0.854864
60733 1.080176 -3.747132 0.802012
60734 1.156593 -3.534693 0.824374
60735 1.155800 -3.337908 0.844578
60736 1.111716 -3.245177 0.857787
60737 1.035798 -3.266874 0.825893
60738 0.971744 -3.317118 0.749953
60739 0.950739 -3.398805 0.624280
60740 0.990308 -3.416480 0.509733
60741 1.029834 -3.369105 0.360069
60742 1.036724 -3.300326 0.237812
60743 1.029552 -3.185654 0.124899
60744 0.939059 -3.095679 0.027348
60745 0.833926 -3.014951 -0.035149
60746 0.746379 -2.964743 -0.085866
60747 0.631439 -2.919564 -0.100372
60748 0.465640 -2.936628 -0.094630
60749 0.254096 -2.969993 -0.124758
60750 0.033760 -3.048643 -0.105927
60751 -0.215053 -3.205165 -0.111462
60752 -0.494349 -3.395041 -0.072464
60753 -0.728446 -3.592489 -0.032571
60754 -0.972153 -3.728944 -0.014071
60755 -1.176037 -3.840899 -0.006222
60756 -1.351766 -3.904933 -0.073002
60757 -1.503889 -3.902149 -0.162862
60758 -1.637906 -3.821280 -0.292377
60759 -1.697689 -3.722851 -0.405974
60760 -1.738913 -3.630788 -0.511697
60761 -1.718170 -3.527893 -0.601303
60762 -1.695881 -3.457004 -0.661546
60763 -1.688759 -3.387292 -0.668601
60764 -1.630067 -3.270312 -0.675716
60765 -1.561503 -3.126058 -0.677987
60766 -1.508520 -2.993767 -0.691116
60767 -1.542873 -2.891905 -0.773568
60768 -1.598540 -2.853436 -0.889941
60769 -1.632676 -2.817559 -1.080039
60770 -1.653198 -2.810328 -1.262314
60771 -1.626739 -2.747225 -1.407996
60772 -1.529491 -2.615973 -1.503051
60773 -1.433153 -2.442575 -1.567542
60774 -1.398455 -2.306779 -1.625158
60775 -1.392637 -2.177097 -1.686350
60776 -1.422812 -2.102704 -1.764802
60777 -1.454239 -2.042396 -1.881666
60778 -1.496024 -1.951581 -1.962968
60779 -1.524868 -1.849549 -2.041256
60780 -1.547497 -1.747678 -2.108294
60781 -1.623231 -1.667114 -2.118855
60782 -1.723935 -1.642546 -2.131393
60783 -1.822140 -1.594035 -2.120806
60784 -1.960237 -1.599639 -2.162751
60785 -2.095612 -1.559387 -2.134204
60786 -2.208514 -1.546839 -2.157284
60787 -2.323472 -1.525661 -2.147001
60788 -2.423995 -1.523173 -2.161800
60789 -2.499779 -1.531352 -2.177330
60790 -2.577081 -1.533884 -2.194067
60791 -2.596851 -1.540902 -2.257055
60792 -2.606441 -1.512846 -2.400249
60793 -2.608631 -1.471965 -2.485806
60794 -2.612666 -1.445514 -2.627754
60795 -2.576636 -1.331882 -2.684194
60796 -2.567183 -1.239328 -2.741915
60797 -2.524616 -1.122486 -2.815252
60798 -2.495567 -1.030301 -2.871345
60799 -2.443987 -0.900882 -2.950913
60800 -2.409746 -0.798925 -2.916641
60801 -2.384127 -0.727770 -2.984786
60802 -2.337867 -0.639188 -2.940312
60803 -2.338568 -0.488335 -3.010973
60804 -2.313911 -0.350951 -2.967775
60805 -2.294077 -0.269546 -3.026687
60806 -2.275340 -0.165079 -3.039222
60807 -2.286943 -0.041118 -3.084428
60808 -2.281809 0.048838 -3.109098
60809 -2.303786 0.157116 -3.103090
60810 -2.282786 0.282636 -3.139241
60811 -2.257432 0.402694 -3.143978
60812 -2.224978 0.502765 -3.126291
60813 -2.217154 0.593768 -3.141468
60814 -2.224618 0.674517 -3.116462
60815 -2.219684 0.746361 -3.138149
60816 -2.244408 0.853419 -3.107079
60817 -2.245535 0.910402 -3.111737
60818 -2.251660 0.982422 -3.070109
60819 -2.313687 1.056114 -3.068957
60820 -2.345545 1.091289 -3.093604
60821 -2.445944 1.113986 -3.084454
60822 -2.568972 1.121687 -3.057874
60823 -2.663853 1.125897 -3.026015
60824 -2.738566 1.166374 -2.925748
60825 -2.784329 1.233980 -2.860794
60826 -2.730870 1.303762 -2.770994
60827 -2.655773 1.364014 -2.778223
60828 -2.550807 1.448594 -2.791768
60829 -2.421439 1.534937 -2.895072
60830 -2.272077 1.633911 -2.991308
60831 -2.093905 1.772087 -3.086881
60832 -1.945675 1.931894 -3.214682
60833 -1.839322 2.091112 -3.288435
60834 -1.722838 2.250131 -3.341045
60835 -1.637201 2.396422 -3.360041
60836 -1.577631 2.548961 -3.383565
60837 -1.525226 2.695487 -3.370518
60838 -1.441267 2.818947 -3.326194
60839 -1.353690 2.937825 -3.320057
60840 -1.275857 3.072223 -3.322405
60841 -1.204458 3.177255 -3.295989
60842 -1.160599 3.218975 -3.271916
60843 -1.067642 3.281083 -3.219693
60844 -0.979102 3.376223 -3.114069
60845 -0.936038 3.436051 -3.057234
60846 -0.872654 3.473847 -2.983266
60847 -0.843027 3.485451 -2.929130
60848 -0.800106 3.490939 -2.903122
60849 -0.815206 3.501997 -2.863105
60850 -0.794264 3.501496 -2.832298
60851 -0.757455 3.502219 -2.742657
60852 -0.735559 3.514827 -2.681669
60853 -0.708524 3.509849 -2.589918
60854 -0.698949 3.521296 -2.500904
60855 -0.707493 3.492481 -2.431406
60856 -0.713663 3.507147 -2.315979
60857 -0.731770 3.497892 -2.208343
60858 -0.716271 3.524411 -2.125033
60859 -0.704195 3.537600 -2.014045
60860 -0.615150 3.540144 -2.135467
60861 -0.595761 3.680985 -2.056021
60862 -0.869747 3.642754 -1.825404
60863 -0.634682 3.705847 -1.766867
60864 -0.704361 3.932943 -1.563309
60865 -0.731086 4.061449 -1.500197
60866 -0.501495 4.274898 -1.645453
60867 -0.574481 4.424500 -1.747995
60868 -0.507907 4.534253 -1.954068
60869 -0.383591 4.754014 -1.912444
60870 -0.329262 4.910752 -1.921795
60871 -0.267870 5.050846 -1.845931
60872 -0.207418 5.108233 -1.768722
60873 -0.157386 5.246287 -1.784656
60874 -0.145604 5.348455 -1.858319
60875 -0.123614 5.359006 -2.022856
60876 -0.063385 5.475853 -2.126152
60877 0.052424 5.551944 -2.205128
60878 0.173458 5.677217 -2.198712
60879 0.229532 5.762054 -2.203146
60880 0.328845 5.831035 -2.153774
60881 0.366544 5.924217 -2.164132
60882 0.383357 5.969121 -2.185337
60883 0.435619 6.028096 -2.224174
60884 0.456814 6.031641 -2.264496
60885 0.497518 6.110851 -2.302621
60886 0.508932 6.158094 -2.345710
60887 0.539564 6.159175 -2.334736
60888 0.554776 6.222254 -2.286978
60889 0.565206 6.227550 -2.287109
60890 0.600679 6.369936 -2.300195
60891 0.526567 6.480441 -2.457221
60892 0.439168 6.535644 -2.607944
60893 0.367741 6.550529 -2.540832
60894 0.516436 6.606425 -2.411559
60895 0.583434 6.632149 -2.302784
60896 0.594864 6.644667 -2.157104
60897 0.588333 6.737391 -2.115515
60898 0.679872 6.820957 -2.140322
60899 0.801146 6.868751 -2.165977
60900 0.773697 6.946441 -2.319501
60901 0.709141 7.038179 -2.316616
60902 0.756042 7.216615 -2.219022
60903 0.795138 7.370778 -1.973058
60904 0.829459 7.412828 -1.772953
60905 0.813014 7.402189 -1.669505
60906 0.803305 7.449262 -1.651761
60907 0.778368 7.458883 -1.701365
60908 0.756481 7.464284 -1.705615
60909 0.791406 7.461434 -1.631104
60910 0.813513 7.512299 -1.517047
60911 0.778242 7.538586 -1.303820
60912 0.750787 7.516911 -1.173512
60913 0.726529 7.456602 -1.006177
60914 0.709027 7.463577 -0.930894
60915 0.692820 7.411230 -0.898711
60916 0.652204 7.402835 -0.857273
60917 0.578572 7.383770 -0.842800
60918 0.536603 7.384348 -0.791897
60919 0.529084 7.337785 -0.733761
60920 0.532589 7.317576 -0.634978
60921 0.508050 7.273807 -0.587629
60922 0.464954 7.260691 -0.496870
60923 0.461863 7.224719 -0.428535
60924 0.514545 7.336948 -0.593565
60925 0.603099 7.419480 -0.984162
60926 0.628748 7.241003 -1.202595
60927 0.552190 7.120772 -1.062100
60928 0.378176 7.272543 -0.657132
60929 0.291309 7.399674 -0.254942
60930 0.065142 7.359564 0.125519
60931 -0.063707 7.300561 0.124364
60932 -0.063270 7.202927 -0.010633
60933 -0.076831 7.130138 -0.041092
60934 -0.043780 7.148460 -0.140277
60935 0.042276 7.123946 -0.192430
60936 0.131213 7.051598 -0.193361
60937 0.107189 6.982615 -0.134424
60938 0.056849 6.965171 -0.097820
60939 -0.018349 7.065279 -0.060986
60940 -0.098984 7.101780 -0.075823
60941 -0.154716 7.055107 -0.198400
60942 -0.189120 7.023033 -0.248169
60943 -0.247424 7.092327 -0.424934
60944 -0.335139 7.089208 -0.465242
60945 -0.336040 7.055721 -0.490273
60946 -0.324361 7.014280 -0.421963
60947 -0.271600 6.944759 -0.403189
60948 -0.213141 6.857207 -0.439378
60949 -0.190884 6.751680 -0.541901
60950 -0.181391 6.654970 -0.795479
60951 -0.241654 6.606090 -0.950977
60952 -0.232205 6.547222 -1.179187
60953 -0.222581 6.457279 -1.296992
60954 -0.211284 6.386462 -1.374726
60955 -0.235756 6.366320 -1.415393
60956 -0.285220 6.336714 -1.402961
60957 -0.265450 6.275972 -1.439050
60958 -0.272411 6.239685 -1.459240
60959 -0.257988 6.239059 -1.513932
60960 -0.258864 6.173316 -1.598269
60961 -0.225090 6.106503 -1.659940
60962 -0.182130 6.033947 -1.753483
60963 -0.146854 5.968451 -1.774032
60964 -0.087994 5.898436 -1.806726
60965 -0.038507 5.798490 -1.779798
60966 -0.004185 5.715955 -1.784875
60967 0.074087 5.627579 -1.819326
60968 0.110465 5.523635 -1.876794
60969 0.146666 5.454987 -1.929101
60970 0.201950 5.403143 -1.979631
60971 0.224957 5.383648 -1.975995
60972 0.249626 5.357378 -1.952162
60973 0.257824 5.317586 -1.891798
60974 0.254383 5.333786 -1.821576
60975 0.253117 5.324403 -1.751792
60976 0.241337 5.297140 -1.715454
60977 0.236118 5.220354 -1.683838
60978 0.237774 5.155733 -1.730591
60979 0.244143 5.119496 -1.702859
60980 0.250952 5.109518 -1.735314
60981 0.245388 5.035219 -1.658035
60982 0.254317 4.997801 -1.690849
60983 0.203823 4.914187 -1.607852
60984 0.163040 4.916979 -1.545140
60985 0.118740 4.894332 -1.522846
60986 0.024006 4.794541 -1.507710
60987 -0.002898 4.756236 -1.531138
60988 -0.040491 4.711178 -1.484303
60989 -0.007066 4.656386 -1.450968
60990 -0.004116 4.616302 -1.430617
60991 -0.044836 4.553362 -1.463402
60992 -0.034516 4.504856 -1.531816
60993 -0.020567 4.424222 -1.649890
60994 -0.014501 4.339396 -1.763604
60995 0.012024 4.229022 -1.788556
60996 0.023831 4.166055 -1.869783
60997 0.081308 4.122591 -1.903403
60998 0.118609 4.067751 -2.048611
60999 0.051507 3.994092 -2.122272
61000 0.141522 3.907237 -2.220137
61001 0.275495 3.845057 -2.383156
61002 0.200430 3.803446 -2.502400
61003 0.202044 3.797171 -2.598181
61004 0.350787 3.769041 -2.622036
61005 0.374113 3.723393 -2.584800
61006 0.358405 3.654719 -2.573872
61007 0.397443 3.610466 -2.591934
61008 0.415964 3.595778 -2.655109
61009 0.370692 3.571241 -2.713061
61010 0.346988 3.486413 -2.769980
61011 0.382146 3.395151 -2.793057
61012 0.418735 3.397029 -2.838044
61013 0.374759 3.305189 -2.819123
61014 0.276066 3.230937 -2.774047
61015 0.365184 3.202954 -2.825665
61016 0.221896 3.321118 -2.805917
61017 0.166367 3.227065 -2.849634
61018 0.126865 3.174767 -2.809042
61019 0.083284 3.033946 -2.766664
61020 0.170502 3.006642 -2.799594
61021 0.007914 3.003151 -2.709448
61022 -0.014546 3.002432 -2.731009
61023 0.007044 2.986250 -2.644821
61024 -0.099637 2.913445 -2.596450
61025 -0.113386 2.874283 -2.561504
61026 -0.135705 2.761848 -2.572876
61027 -0.174773 2.737477 -2.640199
61028 -0.107237 2.784875 -2.753115
61029 -0.211204 2.609690 -2.802874
61030 -0.198648 2.578912 -2.768119
61031 -0.087058 2.579312 -2.816114
61032 -0.228752 2.560127 -2.660099
61033 -0.129175 2.610762 -2.821771
61034 -0.168425 2.482381 -2.841109
61035 -0.240898 2.451574 -2.826945
61036 -0.165346 2.443091 -2.805164
61037 -0.147491 2.456039 -2.745748
61038 -0.253697 2.375465 -2.969662
61039 -0.333114 2.257411 -2.922602
61040 -0.263195 2.164583 -3.020532
61041 -0.319500 2.155836 -2.897172
61042 -0.379473 2.111792 -2.825511
61043 -0.450901 1.983997 -2.768965
61044 -0.485365 1.888665 -2.736558
61045 -0.592215 1.761733 -2.792012
61046 -0.729375 1.616754 -2.742624
61047 -0.784357 1.526146 -2.805825
61048 -0.867121 1.422481 -2.762350
61049 -0.991103 1.299219 -2.750639
61050 -1.049550 1.232534 -2.744508
61051 -1.017823 1.154243 -2.737417
61052 -1.166551 1.051338 -2.783930
61053 -1.243552 0.750052 -2.634790
61054 -1.208753 0.767206 -2.794970
61055 -1.409792 0.523876 -2.758162
61056 -1.362282 0.561664 -2.699726
61057 -1.435401 0.412885 -2.805060
61058 -1.483673 0.305811 -2.754517
61059 -1.493986 0.197254 -2.875247
61060 -1.576943 0.112151 -2.678360
61061 -1.489373 0.165373 -2.673170
61062 -1.542654 0.016612 -2.604658
61063 -1.592664 -0.022319 -2.635297
61064 -1.639078 -0.173452 -2.690224
61065 -1.590207 -0.156830 -2.730143
61066 -1.609395 -0.189808 -2.792020
61067 -1.621158 -0.239035 -2.787484
61068 -1.579876 -0.299718 -2.781796
61069 -1.627087 -0.314842 -2.768440
61070 -1.698495 -0.368154 -2.783713
61071 -1.740830 -0.469399 -2.760453
61072 -1.710676 -0.516428 -2.804898
61073 -1.715726 -0.539143 -2.800670
61074 -1.691101 -0.539104 -2.814734
61075 -1.708898 -0.598135 -2.815669
61076 -1.696270 -0.665935 -2.869892
61077 -1.710284 -0.769888 -2.916279
61078 -1.751395 -0.866030 -2.944746
61079 -1.767001 -0.906940 -2.879325
61080 -1.775749 -0.937866 -2.839117
61081 -1.800723 -0.968914 -2.834800
61082 -1.889151 -1.019049 -2.808862
61083 -1.966173 -1.093553 -2.822836
61084 -1.997965 -1.182749 -2.867538
61085 -2.007086 -1.253507 -2.869510
61086 -2.000066 -1.314144 -2.884026
61087 -1.957399 -1.341580 -2.924579
61088 -1.931043 -1.362018 -2.947542
61089 -1.902374 -1.443958 -3.032738
61090 -1.905387 -1.548418 -3.093204
61091 -1.895261 -1.655526 -3.173567
61092 -1.962343 -1.739640 -3.196433
61093 -1.995521 -1.858773 -3.179774
61094 -1.986694 -1.926506 -3.183741
61095 -2.000718 -1.988187 -3.146548
61096 -2.013636 -2.012800 -3.181106
61097 -2.018433 -2.029999 -3.147203
61098 -2.009680 -2.068748 -3.165825
61099 -2.011572 -2.113184 -3.171150
61100 -2.027629 -2.140263 -3.157258
61101 -2.036622 -2.150975 -3.173650
61102 -2.038501 -2.155896 -3.109213
61103 -2.043647 -2.160614 -3.079867
61104 -1.999454 -2.147878 -3.021990
61105 -1.990090 -2.188894 -2.925778
61106 -2.011056 -2.215632 -2.811389
61107 -2.085182 -2.284396 -2.683833
61108 -2.173581 -2.334860 -2.525441
61109 -2.275834 -2.406809 -2.327403
61110 -2.354465 -2.424849 -2.161065
61111 -2.425821 -2.422339 -1.979222
61112 -2.472368 -2.416604 -1.802968
61113 -2.500145 -2.439302 -1.679364
61114 -2.501683 -2.417323 -1.569289
61115 -2.506924 -2.410565 -1.492254
61116 -2.451184 -2.409187 -1.405126
61117 -2.421065 -2.406564 -1.308032
61118 -2.393045 -2.430667 -1.216752
61119 -2.342895 -2.406939 -1.120580
61120 -2.293705 -2.371796 -1.020329
61121 -2.329706 -2.384190 -0.897563
61122 -2.344570 -2.350670 -0.799497
61123 -2.348208 -2.338625 -0.748020
61124 -2.255528 -2.350374 -0.709530
61125 -2.204880 -2.373824 -0.602360
61126 -2.195561 -2.453364 -0.519649
61127 -2.168999 -2.551214 -0.388076
61128 -2.119001 -2.622339 -0.343979
61129 -2.113531 -2.666236 -0.202613
61130 -2.122949 -2.757962 -0.084331
61131 -2.122905 -2.793224 0.046595
61132 -2.105427 -2.830909 0.215459
61133 -2.141869 -2.900553 0.278407
61134 -2.130269 -2.990448 0.348460
61135 -2.074995 -3.094991 0.443910
61136 -1.994935 -3.170024 0.524120
61137 -1.939550 -3.262545 0.588210
61138 -1.854615 -3.325628 0.697393
61139 -1.732646 -3.397675 0.696531
61140 -1.664310 -3.441693 0.759794
61141 -1.592044 -3.503597 0.787830
61142 -1.585006 -3.553702 0.875529
61143 -1.482110 -3.622975 0.834470
61144 -1.394529 -3.707070 0.899961
61145 -1.314767 -3.839219 0.871147
61146 -1.213059 -3.874668 0.953594
61147 -1.205412 -3.976436 1.110746
61148 -1.139809 -4.008272 1.147572
61149 -1.151196 -4.192000 1.385822
61150 -1.022925 -4.231164 1.442336
61151 -0.935609 -4.376259 1.510674
61152 -0.866322 -4.412241 1.501847
61153 -0.801131 -4.359335 1.598142
61154 -0.644164 -4.408913 1.610929
61155 -0.548658 -4.342668 1.660280
61156 -0.458033 -4.401263 1.702973
61157 -0.301758 -4.423665 1.755368
61158 -0.220100 -4.483666 1.898513
61159 -0.177331 -4.460141 2.014161
61160 -0.178138 -4.457704 2.219027
61161 -0.095590 -4.424178 2.338452
61162 -0.051648 -4.403576 2.525678
61163 0.021925 -4.370702 2.615067
61164 0.117085 -4.360792 2.679792
61165 0.218483 -4.350251 2.705714
61166 0.293333 -4.351004 2.723406
61167 0.399913 -4.310026 2.791353
61168 0.496714 -4.326018 2.768362
61169 0.578042 -4.284285 2.853491
61170 0.680366 -4.261391 2.906332
61171 0.740975 -4.244415 2.956591
61172 0.791522 -4.226458 3.004476
61173 0.875428 -4.178153 3.045855
61174 0.921576 -4.162108 3.060653
61175 0.945788 -4.133423 3.100315
61176 0.984664 -4.112254 3.134654
61177 1.042885 -4.137490 3.162897
61178 1.074872 -4.124995 3.235945
61179 1.099941 -4.083387 3.280195
61180 1.164682 -4.065245 3.382592
61181 1.214862 -4.004640 3.510834
61182 1.223200 -3.888701 3.624949
61183 1.237427 -3.787593 3.670435
61184 1.254751 -3.636953 3.759911
61185 1.302442 -3.565471 3.806842
61186 1.305920 -3.526792 3.928324
61187 1.377355 -3.436768 3.974340
61188 1.391004 -3.351927 3.978789
61189 1.374603 -3.308743 4.074292
61190 1.398433 -3.228964 4.204449
61191 1.100720 -3.236654 4.112068
61192 1.064770 -3.875628 3.731417
61193 1.571559 -4.553259 4.306781
61194 3.464787 -4.762106 5.196408
61195 3.769480 -4.555085 6.274723
61196 3.490708 -4.242740 6.698408
61197 3.138264 -3.296813 7.234354
61198 2.274923 -2.449352 7.481623
61199 1.467043 -1.605170 7.660969
61200 1.201569 -1.265662 7.440130
61201 1.548293 -1.665510 7.204729
61202 1.881957 -2.455068 7.031992
61203 2.584402 -3.481186 6.173156
61204 3.048198 -3.843322 5.811515
61205 3.401478 -4.270133 5.503152
61206 3.461750 -4.158216 5.727661
61207 3.386883 -3.671098 6.097853
61208 3.267146 -3.161366 6.486940
61209 3.085693 -2.819461 6.880480
61210 2.946712 -2.837896 7.116924
61211 2.834012 -2.817673 7.084484
61212 2.808206 -2.792507 6.656084
61213 2.808084 -2.783475 6.182476
61214 2.855154 -2.873283 5.615846
61215 2.922678 -2.974585 5.119050
61216 3.066477 -3.119116 4.729235
61217 3.199073 -3.284045 4.571485
61218 3.397744 -3.604159 4.581841
61219 3.643113 -3.928314 4.652393
61220 3.807849 -4.263247 4.799683
61221 3.943817 -4.041279 5.522611
61222 3.908175 -3.409608 6.573587
61223 3.768522 -2.525810 7.444220
61224 3.491435 -1.686601 8.019808
61225 3.133682 -1.309876 8.079458
61226 2.737767 -1.355999 7.948563
61227 2.550530 -1.761213 7.538469
61228 2.520037 -2.039352 7.113157
61229 2.689392 -2.278762 6.747715
61230 2.981852 -2.415834 6.414522
61231 3.178625 -2.403472 6.127947
61232 3.199712 -2.593994 5.801856
61233 3.135127 -2.758373 5.699331
61234 3.176903 -2.928022 5.715819
61235 3.306989 -2.919590 5.797956
61236 3.489114 -2.842137 5.826488
61237 3.562909 -2.732245 5.867037
61238 3.519349 -2.633155 5.843198
61239 3.387722 -2.615645 5.791935
61240 3.223393 -2.581859 5.726495
61241 3.151137 -2.590648 5.595980
61242 3.158791 -2.581044 5.530759
61243 3.241003 -2.630985 5.363574
61244 3.338470 -2.711275 5.196475
61245 3.394100 -2.851287 5.092149
61246 3.393323 -2.852343 5.031403
61247 3.409600 -2.689653 5.041277
61248 3.438493 -2.483956 5.109710
61249 3.499245 -2.234410 5.205044
61250 3.587129 -2.030622 5.228775
61251 3.688281 -1.977488 5.265439
61252 3.425328 -2.026233 5.408216
61253 3.830043 -2.056350 5.033171
61254 3.568984 -2.272269 4.709515
61255 3.517084 -2.295932 4.449829
61256 3.660389 -2.212142 4.307193
61257 3.489143 -2.100834 3.955286
61258 3.425232 -2.015310 3.870171
61259 3.462013 -2.048415 3.903586
61260 3.290207 -1.915979 4.024886
61261 3.164084 -1.865818 4.120934
61262 3.006019 -1.750481 4.231771
61263 2.844505 -1.747819 4.334353
61264 2.674780 -1.760084 4.522445
61265 2.576745 -1.781268 4.589810
61266 2.447466 -1.870065 4.612566
61267 2.311211 -2.006581 4.708957
61268 2.158690 -2.183661 4.737329
61269 2.011960 -2.269900 4.742831
61270 1.928229 -2.340896 4.703918
61271 1.819238 -2.355369 4.690815
61272 1.730641 -2.324359 4.690206
61273 1.654822 -2.320740 4.697147
61274 1.534772 -2.400915 4.717333
61275 1.480835 -2.523144 4.767679
61276 1.435100 -2.617972 4.809595
61277 1.457120 -2.673161 4.899609
61278 1.491451 -2.664505 4.893484
61279 1.500196 -2.637060 4.960605
61280 1.485548 -2.611320 4.944243
61281 1.471922 -2.686985 4.911997
61282 1.511646 -2.762142 4.840964
61283 1.621583 -2.796700 4.719360
61284 1.710511 -2.765644 4.637699
61285 1.799487 -2.739707 4.577360
61286 1.844633 -2.674420 4.483179
61287 1.874328 -2.639843 4.406258
61288 1.869771 -2.640638 4.384660
61289 1.799629 -2.624825 4.404517
61290 1.763734 -2.569292 4.453867
61291 1.735785 -2.453746 4.498523
61292 1.722654 -2.332087 4.518292
61293 1.689633 -2.292204 4.452436
61294 1.747216 -2.284850 4.318742
61295 1.788182 -2.367376 4.159182
61296 1.818933 -2.470961 3.987842
61297 1.837716 -2.542470 3.876468
61298 1.853719 -2.583355 3.822042
61299 1.856127 -2.610442 3.790173
61300 1.831303 -2.626525 3.753386
61301 1.784437 -2.711307 3.716846
61302 1.687074 -2.805276 3.648685
61303 1.617071 -2.970272 3.549704
61304 1.593452 -3.175016 3.430884
61305 1.629438 -3.376611 3.273203
61306 1.706882 -3.466390 3.067616
61307 1.748764 -3.473940 2.875875
61308 1.799147 -3.464137 2.667453
61309 1.778041 -3.465565 2.537739
61310 1.791027 -3.458253 2.397918
61311 1.787645 -3.507958 2.368260
61312 1.838171 -3.557418 2.280073
61313 1.822724 -3.639634 2.265822
61314 1.800563 -3.668544 2.215182
61315 1.763147 -3.696302 2.150039
61316 1.667238 -3.749330 2.085752
61317 1.552573 -3.832440 2.012418
61318 1.411254 -3.930552 1.927004
61319 1.333560 -3.956527 1.919724
61320 1.237336 -3.973286 1.931140
61321 1.137483 -3.914073 1.923017
61322 1.031548 -3.852458 1.931108
61323 0.898773 -3.797664 1.964489
61324 0.754314 -3.717699 1.951222
61325 0.612206 -3.646430 1.930960
61326 0.511300 -3.643595 1.912520
61327 0.428298 -3.609437 1.835284
61328 0.311868 -3.569621 1.782220
61329 0.228801 -3.545580 1.674023
