// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 008002103C
//  ProductCode: MTi-680G-8A1G6
//  Firmware Version: 1.2.2
//  Hardware Version: 1.0.0
// Device settings: 
//  Filter Profile: General_RTK(24.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
// PacketCounter FreeAcc_E FreeAcc_N FreeAcc_U
26712 -0.039925 0.089375 -0.449002
26713 -0.028910 0.001462 -0.513971
26714 0.013111 -0.063687 -0.554281
26715 0.026063 -0.116126 -0.574279
26716 0.011814 -0.117299 -0.536622
26717 0.029286 -0.098562 -0.556308
26718 0.018354 -0.110667 -0.532609
26719 0.030158 -0.127611 -0.540258
26720 0.062157 -0.163701 -0.541686
26721 0.047554 -0.190826 -0.584530
26722 0.056864 -0.191962 -0.582243
26723 0.055559 -0.161247 -0.550730
26724 0.024459 -0.133884 -0.517221
26725 0.001281 -0.080624 -0.474690
26726 -0.016271 -0.095400 -0.510464
26727 0.021944 -0.130297 -0.522440
26728 0.015649 -0.181809 -0.534065
26729 0.025737 -0.182706 -0.527047
26730 0.036107 -0.137616 -0.470249
26731 -0.077503 -0.144637 -0.524482
26732 -0.062435 -0.295517 -0.594694
26733 0.013778 -0.398938 -0.612592
26734 -0.040931 -0.290450 -0.525082
26735 -0.048671 -0.354625 -0.592492
26736 0.092360 -0.479670 -0.722190
26737 0.045827 -0.495017 -0.614054
26738 -0.040315 -0.494216 -0.622898
26739 0.091008 -0.682037 -0.738081
26740 0.024425 -0.589417 -0.743250
26741 -0.070101 -0.455065 -0.503119
26742 -0.001203 -0.507958 -0.557168
26743 0.111970 -0.668902 -0.723073
26744 0.117039 -0.778128 -0.721189
26745 0.107839 -0.729389 -0.678677
26746 0.112571 -0.701064 -0.614056
26747 0.085133 -0.614404 -0.569100
26748 0.015549 -0.533803 -0.547616
26749 0.046629 -0.595180 -0.574237
26750 0.122022 -0.735884 -0.626323
26751 0.174621 -0.822573 -0.641892
26752 0.132896 -0.771416 -0.650471
26753 0.110158 -0.725264 -0.599145
26754 0.081321 -0.632375 -0.548533
26755 0.069374 -0.666231 -0.548652
26756 0.097734 -0.745914 -0.584972
26757 0.133305 -0.877020 -0.625073
26758 0.136969 -0.914837 -0.658719
26759 0.135133 -0.933824 -0.649502
26760 0.105710 -0.887896 -0.597507
26761 0.089617 -0.890792 -0.577575
26762 0.087806 -0.933369 -0.599977
26763 0.103440 -0.979784 -0.635264
26764 0.136049 -1.050956 -0.634684
26765 0.143925 -1.107496 -0.629453
26766 0.144505 -1.101800 -0.618673
26767 0.139592 -1.119848 -0.615396
26768 0.138246 -1.126693 -0.614128
26769 0.144256 -1.150385 -0.593891
26770 0.174172 -1.205922 -0.629970
26771 0.224216 -1.303084 -0.639102
26772 0.244479 -1.357859 -0.621922
26773 0.267211 -1.338838 -0.623682
26774 0.272955 -1.328689 -0.615452
26775 0.300189 -1.345427 -0.590662
26776 0.360470 -1.353985 -0.561483
26777 0.402419 -1.389145 -0.561801
26778 0.470438 -1.434211 -0.548182
26779 0.517431 -1.437854 -0.540912
26780 0.529639 -1.408424 -0.519533
26781 0.554452 -1.394815 -0.494181
26782 0.548979 -1.406667 -0.485204
26783 0.591223 -1.412580 -0.464735
26784 0.606156 -1.438585 -0.458078
26785 0.640918 -1.423638 -0.479056
26786 0.642839 -1.433993 -0.454160
26787 0.670789 -1.432488 -0.435832
26788 0.703363 -1.407774 -0.444732
26789 0.701519 -1.400115 -0.419416
26790 0.701561 -1.437787 -0.377118
26791 0.729406 -1.454779 -0.394258
26792 0.781893 -1.488140 -0.384647
26793 0.782128 -1.469914 -0.389654
26794 0.782314 -1.477525 -0.365081
26795 0.799957 -1.503213 -0.372889
26796 0.829370 -1.547776 -0.383262
26797 0.836141 -1.613158 -0.392180
26798 0.884900 -1.636785 -0.377661
26799 0.889024 -1.667449 -0.381019
26800 0.907884 -1.672633 -0.363935
26801 0.921129 -1.679723 -0.390010
26802 0.961829 -1.677052 -0.354446
26803 0.952808 -1.667201 -0.362605
26804 0.997506 -1.650779 -0.332743
26805 0.998783 -1.640773 -0.330791
26806 1.001622 -1.581628 -0.313540
26807 1.031624 -1.546634 -0.285743
26808 1.032675 -1.501764 -0.255762
26809 1.043054 -1.474482 -0.246555
26810 1.038928 -1.445570 -0.243464
26811 1.059816 -1.446438 -0.256859
26812 1.034987 -1.398695 -0.233088
26813 1.013405 -1.361539 -0.204069
26814 1.003403 -1.310850 -0.233455
26815 1.015639 -1.354209 -0.245623
26816 1.023836 -1.354248 -0.241639
26817 1.012547 -1.317582 -0.223625
26818 1.022938 -1.281045 -0.205525
26819 1.011696 -1.236921 -0.194717
26820 1.023032 -1.237290 -0.205305
26821 1.013261 -1.248912 -0.182722
26822 1.034455 -1.234305 -0.205787
26823 1.020393 -1.178173 -0.187937
26824 0.984009 -1.129750 -0.175883
26825 0.961406 -1.085479 -0.174015
26826 0.970018 -1.060678 -0.162778
26827 0.968269 -1.040478 -0.150307
26828 0.937444 -0.999736 -0.154531
26829 0.933132 -0.951060 -0.149122
26830 0.924177 -0.933483 -0.142191
26831 0.929100 -0.938431 -0.155901
26832 0.948446 -0.943253 -0.139423
26833 0.925447 -0.921803 -0.159828
26834 0.918270 -0.930104 -0.175438
26835 0.942279 -0.930703 -0.176566
26836 0.950873 -0.943213 -0.167061
26837 0.969618 -0.959356 -0.167727
26838 0.973085 -0.953758 -0.179993
26839 0.957964 -0.925709 -0.178168
26840 0.946579 -0.876379 -0.170923
26841 0.931571 -0.855700 -0.182024
26842 0.948828 -0.839185 -0.178778
26843 0.964021 -0.842638 -0.165460
26844 0.936474 -0.822639 -0.161266
26845 0.909496 -0.748194 -0.160494
26846 0.901809 -0.688269 -0.149725
26847 0.875912 -0.641265 -0.146295
26848 0.860541 -0.662407 -0.143009
26849 0.848869 -0.640890 -0.161888
26850 0.818886 -0.631382 -0.172729
26851 0.766114 -0.602220 -0.149974
26852 0.747674 -0.569014 -0.169588
26853 0.700795 -0.553085 -0.142994
26854 0.709675 -0.549137 -0.168810
26855 0.702351 -0.620175 -0.207775
26856 0.716813 -0.655438 -0.237244
26857 0.703516 -0.631537 -0.198879
26858 0.695601 -0.615507 -0.242510
26859 0.712334 -0.632085 -0.242775
26860 0.681420 -0.639975 -0.227166
26861 0.636660 -0.612634 -0.232330
26862 0.619559 -0.617495 -0.253469
26863 0.601151 -0.616740 -0.333252
26864 0.621316 -0.664387 -0.331532
26865 0.643955 -0.703819 -0.320054
26866 0.644071 -0.698028 -0.311367
26867 0.590045 -0.650580 -0.332402
26868 0.589311 -0.608968 -0.337601
26869 0.599634 -0.644664 -0.339972
26870 0.606197 -0.714441 -0.348202
26871 0.607754 -0.751381 -0.388842
26872 0.598858 -0.769565 -0.429155
26873 0.573702 -0.824398 -0.469797
26874 0.560679 -0.847137 -0.465987
26875 0.554639 -0.896510 -0.466907
26876 0.550240 -0.924389 -0.524027
26877 0.585377 -0.983527 -0.575429
26878 0.598435 -1.021464 -0.584593
26879 0.584837 -1.030688 -0.574988
26880 0.585195 -0.996469 -0.592782
26881 0.566353 -0.973297 -0.593587
26882 0.585497 -0.946791 -0.611969
26883 0.578755 -0.941278 -0.594414
26884 0.586307 -0.937407 -0.597849
26885 0.591880 -0.892575 -0.600027
26886 0.576997 -0.843972 -0.588161
26887 0.532575 -0.793271 -0.560555
26888 0.549452 -0.754777 -0.552716
26889 0.550212 -0.701968 -0.542211
26890 0.566840 -0.696252 -0.570282
26891 0.588216 -0.650809 -0.575953
26892 0.586032 -0.586400 -0.559530
26893 0.555124 -0.527599 -0.491425
26894 0.550376 -0.437351 -0.493085
26895 0.562613 -0.386710 -0.490224
26896 0.553253 -0.344721 -0.473852
26897 0.556486 -0.378350 -0.458836
26898 0.557358 -0.335903 -0.455784
26899 0.504868 -0.227303 -0.407207
26900 0.486812 -0.143096 -0.390269
26901 0.515662 -0.190994 -0.421975
26902 0.526081 -0.172289 -0.421911
26903 0.463201 -0.153481 -0.404922
26904 0.448215 -0.132874 -0.408484
26905 0.421995 -0.137677 -0.440988
26906 0.342831 -0.170294 -0.430361
26907 0.302079 -0.194643 -0.473750
26908 0.312440 -0.271606 -0.537977
26909 0.284366 -0.325724 -0.573881
26910 0.251652 -0.256044 -0.516268
26911 0.188723 -0.242399 -0.519475
26912 0.223686 -0.309458 -0.571996
26913 0.274811 -0.448624 -0.697570
26914 0.319423 -0.520093 -0.710899
26915 0.212508 -0.482676 -0.679976
26916 0.157591 -0.493433 -0.703357
26917 0.185036 -0.541050 -0.768888
26918 0.246959 -0.668666 -0.848347
26919 0.309952 -0.697664 -0.823926
26920 0.291334 -0.645691 -0.834983
26921 0.365388 -0.602088 -0.846197
26922 0.388412 -0.594566 -0.841643
26923 0.435047 -0.628020 -0.836767
26924 0.410883 -0.576737 -0.828371
26925 0.428810 -0.511859 -0.827089
26926 0.433247 -0.563940 -0.856749
26927 0.516148 -0.629122 -0.936681
26928 0.507957 -0.539882 -0.915339
26929 0.339777 -0.452904 -0.765412
26930 0.422299 -0.437304 -0.854625
26931 0.524906 -0.584448 -0.918022
26932 0.482542 -0.429213 -0.919179
26933 0.320316 -0.272976 -0.714276
26934 0.237717 -0.304602 -0.770486
26935 0.168374 -0.267479 -0.758604
26936 0.422870 -0.157176 -0.894121
26937 0.493167 -0.215695 -0.737856
26938 0.437617 -0.131318 -0.666432
26939 0.328748 0.169372 -0.556849
26940 0.190135 0.356002 -0.397677
26941 0.187978 0.250357 -0.406760
26942 0.392571 -0.056164 -0.674377
26943 0.478330 -0.148295 -0.893357
26944 0.249201 -0.079979 -0.768163
26945 0.177263 -0.093745 -0.670636
26946 0.188366 0.024578 -0.743214
26947 0.052297 0.146191 -0.595405
26948 -0.045425 0.256366 -0.463365
26949 0.060624 0.130379 -0.569248
26950 0.164999 0.003780 -0.772938
26951 0.091978 0.123510 -0.735127
26952 -0.101184 0.225283 -0.452495
26953 -0.109063 0.320107 -0.466349
26954 -0.159900 0.362494 -0.452866
26955 -0.160235 0.415114 -0.428509
26956 -0.152742 0.284331 -0.412600
26957 -0.043374 0.286535 -0.577254
26958 -0.033294 0.291935 -0.626224
26959 -0.200325 0.325884 -0.347019
26960 -0.239598 0.535738 -0.279594
26961 -0.192278 0.430304 -0.306206
26962 0.028227 0.392053 -0.555311
26963 -0.061535 0.413918 -0.366155
26964 -0.261050 0.537568 -0.146930
26965 0.029633 0.495137 -0.447589
26966 0.026783 0.371412 -0.461532
26967 -0.199954 0.596072 -0.218557
26968 -0.250424 0.585548 -0.136883
26969 -0.006874 0.434842 -0.382025
26970 -0.030798 0.417153 -0.419926
26971 -0.190270 0.486498 -0.255387
26972 -0.139214 0.474116 -0.309558
26973 -0.135175 0.440309 -0.363703
26974 -0.236117 0.494819 -0.277947
26975 -0.260169 0.494976 -0.213333
26976 -0.170881 0.437964 -0.330544
26977 -0.231532 0.443858 -0.330185
26978 -0.290150 0.437777 -0.252153
26979 -0.249211 0.375401 -0.334557
26980 -0.194756 0.387405 -0.389023
26981 -0.415776 0.474881 -0.207334
26982 -0.441049 0.509348 -0.134612
26983 -0.322593 0.359201 -0.346788
26984 -0.226279 0.262535 -0.538632
26985 -0.335160 0.264015 -0.417324
26986 -0.422353 0.313645 -0.296094
26987 -0.377982 0.329922 -0.320605
26988 -0.373318 0.335234 -0.377354
26989 -0.343860 0.321695 -0.400053
26990 -0.357204 0.219695 -0.391721
26991 -0.272394 0.279757 -0.482677
26992 -0.358287 0.355906 -0.345672
26993 -0.443077 0.470686 -0.134256
26994 -0.414009 0.454907 -0.118060
26995 -0.305825 0.449933 -0.285210
26996 -0.331466 0.465329 -0.275602
26997 -0.402141 0.456221 -0.079303
26998 -0.396546 0.543793 -0.064512
26999 -0.424045 0.618852 -0.036304
27000 -0.433599 0.620151 0.031684
27001 -0.452360 0.656343 0.103677
27002 -0.493088 0.683094 0.137808
27003 -0.388670 0.633778 0.031774
27004 -0.387788 0.592437 -0.007369
27005 -0.524053 0.653629 0.181509
27006 -0.582453 0.645185 0.204284
27007 -0.453895 0.494441 -0.069038
27008 -0.374273 0.548290 -0.179503
27009 -0.661401 0.581383 0.253236
27010 -0.678136 0.582146 0.303943
27011 -0.394005 0.533756 -0.135691
27012 -0.423344 0.471110 -0.123211
27013 -0.624372 0.512473 0.180482
27014 -0.628674 0.485536 0.196173
27015 -0.542199 0.432319 -0.077791
27016 -0.601460 0.401567 -0.063244
27017 -0.690730 0.339485 0.041619
27018 -0.650937 0.324489 -0.084265
27019 -0.632360 0.314171 -0.168376
27020 -0.737755 0.323373 -0.007128
27021 -0.761713 0.335782 0.004987
27022 -0.751581 0.339243 -0.028742
27023 -0.777037 0.362051 0.069787
27024 -0.809089 0.405415 0.145309
27025 -0.780591 0.415193 0.077545
27026 -0.758321 0.327725 0.031082
27027 -0.807911 0.408924 0.149309
27028 -0.858599 0.473565 0.307612
27029 -0.864305 0.501950 0.315517
27030 -0.795224 0.471490 0.262733
27031 -0.858917 0.476932 0.337697
27032 -0.876963 0.558075 0.437031
27033 -0.796560 0.564731 0.435892
27034 -0.815715 0.620444 0.508670
27035 -0.847057 0.614723 0.617007
27036 -0.824409 0.588829 0.535954
27037 -0.741008 0.555189 0.435195
27038 -0.835970 0.482182 0.444131
27039 -0.769879 0.665021 0.668767
27040 -0.970474 0.662320 0.812368
27041 -0.919612 0.565381 0.638746
27042 -0.733671 0.558072 0.429297
27043 -0.806569 0.574589 0.651375
27044 -0.957791 0.609076 0.920707
27045 -0.863700 0.588801 0.740542
27046 -0.761082 0.503103 0.445779
27047 -0.833861 0.470956 0.535166
27048 -0.943865 0.440133 0.680230
27049 -0.908056 0.478162 0.628016
27050 -0.912108 0.489269 0.635857
27051 -0.932681 0.442550 0.684446
27052 -0.862112 0.451060 0.616109
27053 -0.799636 0.433777 0.523492
27054 -0.841709 0.419355 0.603436
27055 -0.868140 0.477683 0.754525
27056 -0.860185 0.517179 0.815661
27057 -0.827465 0.513764 0.785594
27058 -0.784664 0.481817 0.734241
27059 -0.708036 0.465407 0.664622
27060 -0.640021 0.441960 0.594402
27061 -0.660916 0.427040 0.616643
27062 -0.674779 0.454906 0.714801
27063 -0.663598 0.459684 0.740950
27064 -0.619758 0.441561 0.694898
27065 -0.555977 0.423935 0.641978
27066 -0.521611 0.409369 0.585623
27067 -0.468382 0.391880 0.588621
27068 -0.470174 0.421753 0.636211
27069 -0.497371 0.451149 0.682393
27070 -0.479942 0.427203 0.701235
27071 -0.443512 0.416038 0.668364
27072 -0.416398 0.378739 0.573929
27073 -0.413148 0.360704 0.552492
27074 -0.438188 0.351980 0.549640
27075 -0.475133 0.344179 0.611058
27076 -0.497926 0.355064 0.635295
27077 -0.486363 0.343751 0.632022
27078 -0.488114 0.344081 0.590244
27079 -0.458863 0.315023 0.558305
27080 -0.439185 0.329449 0.557361
27081 -0.438309 0.325088 0.591705
27082 -0.436978 0.357010 0.631103
27083 -0.409857 0.371529 0.660598
27084 -0.373693 0.361081 0.639251
27085 -0.355428 0.354512 0.621650
27086 -0.316565 0.378453 0.668869
27087 -0.308419 0.392194 0.658571
27088 -0.277256 0.425799 0.698405
27089 -0.247581 0.417710 0.731462
27090 -0.210404 0.429396 0.723075
27091 -0.190691 0.434872 0.707331
27092 -0.173449 0.437296 0.719751
27093 -0.126998 0.441570 0.705625
27094 -0.110833 0.429821 0.690283
27095 -0.078626 0.429073 0.708682
27096 -0.024056 0.439458 0.719546
27097 0.000095 0.454354 0.731783
27098 0.034942 0.480865 0.749225
27099 0.108741 0.494982 0.751606
27100 0.157261 0.510826 0.785154
27101 0.148116 0.516040 0.803363
27102 0.184858 0.506058 0.789473
27103 0.221897 0.530807 0.772106
27104 0.249264 0.552335 0.767665
27105 0.240296 0.548053 0.777983
27106 0.259428 0.562109 0.822685
27107 0.266852 0.586224 0.845707
27108 0.267068 0.594227 0.886767
27109 0.265369 0.614231 0.881895
27110 0.285862 0.625453 0.920610
27111 0.266425 0.625787 0.958393
27112 0.271204 0.659073 1.020402
27113 0.251337 0.693317 1.075298
27114 0.226666 0.692972 1.102857
27115 0.214475 0.699609 1.119182
27116 0.206212 0.681028 1.108048
27117 0.175411 0.682005 1.131900
27118 0.169566 0.717884 1.156637
27119 0.150658 0.700319 1.162902
27120 0.160517 0.690322 1.186616
27121 0.156144 0.706249 1.208399
27122 0.170714 0.729596 1.202588
27123 0.170357 0.708545 1.167810
27124 0.197283 0.696072 1.170177
27125 0.181639 0.665666 1.152068
27126 0.174822 0.665505 1.123550
27127 0.181659 0.673837 1.118631
27128 0.164161 0.640064 1.098671
27129 0.154106 0.623882 1.066090
27130 0.152764 0.588978 1.026819
27131 0.142096 0.596605 0.980285
27132 0.106227 0.564959 0.980128
27133 0.087033 0.533814 0.949092
27134 0.055765 0.531760 0.956737
27135 0.054941 0.544965 0.974271
27136 0.013236 0.539187 0.969192
27137 0.010644 0.540764 0.951553
27138 0.000967 0.526339 0.956332
27139 -0.039918 0.548051 0.974394
27140 -0.061710 0.554656 1.002703
27141 -0.093935 0.559964 1.034198
27142 -0.098694 0.567559 1.052487
27143 -0.119303 0.552327 1.058787
27144 -0.140399 0.572672 1.082796
27145 -0.173075 0.577296 1.111537
27146 -0.205318 0.586758 1.109625
27147 -0.225940 0.569298 1.124280
27148 -0.260627 0.564236 1.127754
27149 -0.258511 0.607096 1.143806
27150 -0.270647 0.588743 1.140244
27151 -0.254688 0.579150 1.124710
27152 -0.288082 0.563845 1.124019
27153 -0.293784 0.560363 1.085505
27154 -0.301685 0.570604 1.096178
27155 -0.312568 0.594254 1.119720
27156 -0.311817 0.568887 1.124331
27157 -0.287411 0.583769 1.096655
27158 -0.312344 0.571179 1.065351
27159 -0.352281 0.557251 1.079939
27160 -0.372019 0.545918 1.095437
27161 -0.404173 0.554131 1.081472
27162 -0.447525 0.539209 1.106096
27163 -0.489663 0.541717 1.088986
27164 -0.500265 0.543777 1.076288
27165 -0.517090 0.516437 1.056052
27166 -0.536777 0.514024 1.037918
27167 -0.565157 0.518647 1.052217
27168 -0.599419 0.531523 1.078938
27169 -0.626508 0.544571 1.090272
27170 -0.632237 0.527638 1.069479
27171 -0.656441 0.508556 1.034202
27172 -0.668406 0.532013 1.027885
27173 -0.659836 0.516228 1.056389
27174 -0.660089 0.521451 1.039356
27175 -0.688636 0.530193 1.027115
27176 -0.683250 0.548213 1.024105
27177 -0.662041 0.545052 1.034986
27178 -0.646770 0.549075 1.022889
27179 -0.618499 0.580140 1.017487
27180 -0.624831 0.598445 1.004967
27181 -0.615572 0.589592 1.022905
27182 -0.583819 0.635900 1.063058
27183 -0.589556 0.651560 1.086949
27184 -0.571957 0.672110 1.087714
27185 -0.578082 0.702717 1.087665
27186 -0.588848 0.723710 1.118290
27187 -0.594508 0.751857 1.134000
27188 -0.611643 0.757577 1.176222
27189 -0.634119 0.787525 1.200179
27190 -0.651182 0.808138 1.193781
27191 -0.665961 0.815834 1.210977
27192 -0.665775 0.816662 1.205698
27193 -0.684268 0.841128 1.172762
27194 -0.696352 0.839855 1.176157
27195 -0.725134 0.820112 1.153756
27196 -0.736744 0.812989 1.131223
27197 -0.764300 0.806084 1.094697
27198 -0.744106 0.811838 1.070092
27199 -0.725069 0.782142 1.014659
27200 -0.721604 0.772200 0.977807
27201 -0.710594 0.794638 0.962773
27202 -0.697949 0.802129 0.949735
27203 -0.698621 0.801676 0.937365
27204 -0.702244 0.807397 0.922410
27205 -0.668623 0.816140 0.915704
27206 -0.649863 0.840368 0.910206
27207 -0.663132 0.848311 0.903092
27208 -0.653606 0.859976 0.873997
27209 -0.638554 0.865421 0.865127
27210 -0.631737 0.850313 0.839294
27211 -0.641081 0.863678 0.797180
27212 -0.668503 0.850490 0.791779
27213 -0.623685 0.811970 0.669695
27214 -0.587585 0.824300 0.708438
27215 -0.759053 0.785853 0.654266
27216 -0.755837 0.737817 0.617908
27217 -0.701560 0.758802 0.607807
27218 -0.651213 0.729261 0.515505
27219 -0.584542 0.714258 0.393920
27220 -0.577488 0.660591 0.323465
27221 -0.567829 0.639944 0.297437
27222 -0.603158 0.646814 0.323004
27223 -0.594975 0.623529 0.318656
27224 -0.599932 0.612700 0.262903
27225 -0.596487 0.602522 0.202737
27226 -0.584399 0.570732 0.129148
27227 -0.601445 0.581100 0.186318
27228 -0.632145 0.666777 0.256390
27229 -0.665508 0.682201 0.319231
27230 -0.676943 0.698804 0.335591
27231 -0.667168 0.698836 0.338195
27232 -0.659107 0.723137 0.290535
27233 -0.669412 0.705920 0.267333
27234 -0.726267 0.720567 0.297338
27235 -0.761961 0.741717 0.331026
27236 -0.797127 0.765143 0.358976
27237 -0.789384 0.772200 0.322721
27238 -0.747351 0.733353 0.216886
27239 -0.703675 0.696417 0.148587
27240 -0.698357 0.681610 0.127398
27241 -0.712927 0.668446 0.118405
27242 -0.717719 0.673591 0.122173
27243 -0.707708 0.663676 0.084230
27244 -0.692602 0.627480 0.041122
27245 -0.688056 0.584613 -0.029263
27246 -0.647061 0.563773 -0.086791
27247 -0.663206 0.550141 -0.078806
27248 -0.696706 0.538571 -0.114806
27249 -0.687641 0.507122 -0.103161
27250 -0.667461 0.497900 -0.150723
27251 -0.665670 0.474950 -0.178967
27252 -0.631162 0.432335 -0.257538
27253 -0.612095 0.403797 -0.295668
27254 -0.582983 0.417370 -0.288158
27255 -0.620118 0.446229 -0.269794
27256 -0.669003 0.445524 -0.247862
27257 -0.697595 0.456017 -0.222080
27258 -0.728708 0.466136 -0.218445
27259 -0.762759 0.463844 -0.218879
27260 -0.767973 0.455717 -0.235993
27261 -0.753991 0.466976 -0.242542
27262 -0.798179 0.461650 -0.227876
27263 -0.798096 0.465031 -0.238536
27264 -0.781977 0.462083 -0.256737
27265 -0.766915 0.445854 -0.285964
27266 -0.777765 0.403814 -0.337493
27267 -0.773794 0.336932 -0.368594
27268 -0.771948 0.293733 -0.416560
27269 -0.754276 0.266567 -0.464531
27270 -0.773634 0.228263 -0.489854
27271 -0.750935 0.156181 -0.542760
27272 -0.745710 0.096239 -0.594205
27273 -0.688783 0.029651 -0.689985
27274 -0.658373 -0.030978 -0.735736
27275 -0.636472 -0.071656 -0.774567
27276 -0.605965 -0.128742 -0.817724
27277 -0.551160 -0.166690 -0.863125
27278 -0.520384 -0.202363 -0.883336
27279 -0.473161 -0.254066 -0.907443
27280 -0.430072 -0.291310 -0.920061
27281 -0.364552 -0.328682 -0.957850
27282 -0.331882 -0.349787 -0.986371
27283 -0.285459 -0.337776 -0.988255
27284 -0.233056 -0.339251 -0.981254
27285 -0.209391 -0.367383 -0.985590
27286 -0.123952 -0.351730 -0.991564
27287 -0.100907 -0.347547 -0.999395
27288 -0.053623 -0.369482 -0.993501
27289 -0.030167 -0.375582 -0.971530
27290 0.019467 -0.369081 -0.977111
27291 0.040956 -0.394689 -0.977073
27292 0.008075 -0.397898 -0.952512
27293 0.042137 -0.389981 -0.950941
27294 0.043601 -0.375634 -0.919704
27295 0.040071 -0.363486 -0.894509
27296 0.056044 -0.311822 -0.888195
27297 0.013928 -0.290886 -0.826378
27298 0.001615 -0.243367 -0.796449
27299 0.013256 -0.265486 -0.752798
27300 0.046329 -0.234716 -0.735165
27301 0.037583 -0.220100 -0.747608
27302 0.013176 -0.210190 -0.730964
27303 0.011222 -0.184910 -0.677592
27304 0.007685 -0.169301 -0.680125
27305 0.030152 -0.153242 -0.651690
27306 0.023162 -0.175220 -0.661507
27307 0.056403 -0.185016 -0.664777
27308 0.074045 -0.189408 -0.678082
27309 0.085839 -0.194466 -0.698061
27310 0.110146 -0.231749 -0.699265
27311 0.165060 -0.272828 -0.697587
27312 0.207743 -0.300067 -0.722900
27313 0.255825 -0.335080 -0.746508
27314 0.313283 -0.367773 -0.762788
27315 0.349337 -0.397887 -0.783302
27316 0.370492 -0.447948 -0.773839
27317 0.393078 -0.466367 -0.805293
27318 0.442252 -0.530435 -0.833961
27319 0.468020 -0.548671 -0.826598
27320 0.493094 -0.613199 -0.846271
27321 0.549407 -0.620203 -0.858424
27322 0.571625 -0.642143 -0.844825
27323 0.592335 -0.648465 -0.811964
27324 0.607562 -0.619582 -0.801620
27325 0.588885 -0.597020 -0.764848
27326 0.570991 -0.558861 -0.752484
27327 0.571350 -0.524763 -0.706904
27328 0.547802 -0.492205 -0.689180
27329 0.515477 -0.489970 -0.664112
27330 0.482662 -0.465474 -0.649547
27331 0.472373 -0.451852 -0.617742
27332 0.467300 -0.478477 -0.613104
27333 0.432873 -0.481337 -0.619505
27334 0.417130 -0.502970 -0.607736
27335 0.388314 -0.532667 -0.629356
27336 0.355006 -0.558376 -0.632512
27337 0.365574 -0.593273 -0.639088
27338 0.360920 -0.648574 -0.652478
27339 0.411858 -0.706313 -0.674222
27340 0.427038 -0.766432 -0.697907
27341 0.482120 -0.821831 -0.715394
27342 0.503183 -0.877313 -0.727827
27343 0.545894 -0.925177 -0.757154
27344 0.622260 -0.985355 -0.783762
27345 0.687366 -1.066893 -0.808434
27346 0.742484 -1.114476 -0.809879
27347 0.788218 -1.111097 -0.807171
27348 0.859934 -1.096289 -0.797445
27349 0.904362 -1.095045 -0.784407
27350 0.908298 -1.039599 -0.724604
27351 0.911073 -0.968678 -0.681775
27352 0.889626 -0.887373 -0.621901
27353 0.861266 -0.797256 -0.598333
27354 0.819617 -0.686776 -0.502213
27355 0.788266 -0.576514 -0.456885
27356 0.749103 -0.479602 -0.429332
27357 0.705908 -0.380799 -0.355934
27358 0.640360 -0.295517 -0.324180
27359 0.602457 -0.208259 -0.263962
27360 0.548743 -0.155741 -0.230449
27361 0.507099 -0.100019 -0.198973
27362 0.476725 -0.081005 -0.195253
27363 0.425947 -0.104933 -0.181322
27364 0.407432 -0.122846 -0.202324
27365 0.393126 -0.159696 -0.203455
27366 0.379125 -0.201240 -0.235312
27367 0.395571 -0.284071 -0.250994
27368 0.389702 -0.368372 -0.288633
27369 0.421003 -0.453801 -0.329714
27370 0.446699 -0.562664 -0.359626
27371 0.489641 -0.682430 -0.416107
27372 0.527609 -0.756161 -0.441509
27373 0.566863 -0.852263 -0.457519
27374 0.616868 -0.916708 -0.496543
27375 0.657072 -0.997889 -0.506260
27376 0.700169 -1.017227 -0.524022
27377 0.736953 -1.062626 -0.553199
27378 0.811126 -1.091697 -0.548459
27379 0.808936 -1.119797 -0.545765
27380 0.826179 -1.119190 -0.550844
27381 0.848325 -1.125348 -0.557530
27382 0.864275 -1.128087 -0.545853
27383 0.898895 -1.109809 -0.523786
27384 0.901761 -1.091297 -0.501030
27385 0.914728 -1.044462 -0.479505
27386 0.933215 -1.119109 -0.574792
27387 0.875862 -1.072387 -0.444380
27388 0.832005 -1.141173 -0.508028
27389 1.050540 -1.160754 -0.609254
27390 1.024592 -1.194146 -0.535852
27391 0.902101 -1.157062 -0.446853
27392 0.961774 -1.163714 -0.511340
27393 0.991391 -1.106601 -0.524046
27394 0.953946 -1.107901 -0.466570
27395 1.058606 -1.163217 -0.456292
27396 1.192660 -1.237823 -0.561998
27397 1.193185 -1.215615 -0.539860
27398 1.118765 -1.156810 -0.475430
27399 1.138629 -1.153718 -0.452546
27400 1.183563 -1.166501 -0.491922
27401 1.206856 -1.190187 -0.503982
27402 1.289139 -1.244305 -0.523576
27403 1.375676 -1.259354 -0.537068
27404 1.404029 -1.225014 -0.514476
27405 1.340396 -1.149724 -0.446259
27406 1.392116 -1.111570 -0.442578
27407 1.465990 -1.116278 -0.460167
27408 1.516128 -1.122184 -0.454707
27409 1.572361 -1.108353 -0.449490
27410 1.623869 -1.115338 -0.477495
