// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 008002103C
//  ProductCode: MTi-680G-8A1G6
//  Firmware Version: 1.2.2
//  Hardware Version: 1.0.0
// Device settings: 
//  Filter Profile: General_RTK(24.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
// PacketCounter FreeAcc_E FreeAcc_N FreeAcc_U Roll Pitch Yaw
39755 0.425635 -0.394525 0.174011 -110.915710 -1.059667 -16.623883
39756 0.489402 -0.360521 -0.205328 -111.139271 -1.039265 -16.542995
39757 0.341510 -0.762884 -0.346874 -111.361937 -1.021229 -16.469838
39758 0.113927 -0.902791 -0.293949 -111.584979 -1.005042 -16.402413
39759 -0.225131 -0.805927 -0.417041 -111.808540 -0.988665 -16.339115
39760 -0.214021 -1.142049 -0.414033 -112.031999 -0.973974 -16.276554
39761 -0.017209 -0.551950 -0.464138 -112.255115 -0.960583 -16.217921
39762 0.214901 -0.745190 0.179125 -112.476261 -0.949629 -16.164842
39763 0.494435 -0.360916 0.672208 -112.694969 -0.942482 -16.119020
39764 0.380170 -0.307560 0.577958 -112.911105 -0.938042 -16.079443
39765 0.086646 -0.904501 0.131200 -113.126699 -0.935618 -16.045203
39766 0.113872 -0.647001 -0.196097 -113.342496 -0.934734 -16.014717
39767 0.082236 -0.495140 -0.223459 -113.556732 -0.934733 -15.987469
39768 -0.048650 -0.613580 0.014696 -113.769333 -0.935575 -15.961868
39769 0.048040 -0.573068 0.183849 -113.981515 -0.937137 -15.937396
39770 0.144475 -0.461571 0.112654 -114.193085 -0.939702 -15.915053
39771 0.064280 -0.498550 -0.082668 -114.403347 -0.942002 -15.894472
39772 0.001931 -0.638520 -0.220539 -114.612874 -0.945026 -15.874690
39773 -0.022648 -0.581069 -0.214211 -114.821487 -0.948267 -15.856430
39774 -0.044932 -0.509882 -0.088919 -115.030265 -0.951716 -15.837966
39775 -0.039928 -0.459932 -0.062826 -115.238544 -0.954058 -15.819790
39776 -0.033117 -0.480752 -0.137972 -115.445745 -0.956310 -15.801633
39777 -0.018595 -0.421203 -0.142344 -115.652021 -0.957971 -15.782890
39778 -0.078114 -0.558970 -0.123263 -115.857452 -0.959494 -15.764269
39779 -0.210346 -0.227573 -0.210967 -116.062134 -0.959968 -15.743835
39780 -0.164868 -0.444084 -0.074026 -116.265740 -0.959027 -15.721014
39781 0.059410 -0.594778 -0.070376 -116.469844 -0.957711 -15.698197
39782 0.115052 -0.608486 -0.079112 -116.672423 -0.957211 -15.677834
39783 0.101271 -0.550808 -0.040501 -116.874075 -0.956688 -15.658122
39784 0.102665 -0.661596 0.028395 -117.074492 -0.956297 -15.638646
39785 0.084010 -0.614398 0.049439 -117.273611 -0.955868 -15.620161
39786 0.023970 -0.550581 0.028045 -117.472129 -0.953625 -15.600899
39787 -0.042173 -0.587606 -0.044865 -117.669240 -0.949804 -15.580190
39788 0.012851 -0.623179 -0.041843 -117.865333 -0.945310 -15.558406
39789 0.042594 -0.679495 -0.029824 -118.060495 -0.939431 -15.536245
39790 0.025604 -0.677607 0.011456 -118.254686 -0.932973 -15.514227
39791 -0.030094 -0.710807 -0.016644 -118.448166 -0.925703 -15.491584
39792 -0.153043 -0.732760 -0.105172 -118.639748 -0.917375 -15.467721
39793 0.051329 -0.710500 -0.075928 -118.830862 -0.908197 -15.443455
39794 0.365320 -0.475841 -0.234187 -119.021585 -0.899018 -15.421716
39795 -0.069128 -0.056070 -0.296894 -119.212389 -0.889752 -15.398895
39796 0.146016 -0.265276 0.214388 -119.402996 -0.878452 -15.374851
39797 0.179511 -0.623925 0.317387 -119.592354 -0.868988 -15.353739
39798 -0.037800 -0.724789 0.347363 -119.779424 -0.862122 -15.336843
39799 -0.189451 -0.817130 0.406235 -119.964806 -0.856620 -15.322362
39800 -0.176592 -0.785807 0.340221 -120.149023 -0.852681 -15.309819
39801 -0.101941 -0.608708 0.287410 -120.331601 -0.850022 -15.298647
39802 -0.052356 -0.603839 0.205367 -120.512684 -0.848021 -15.288922
39803 0.022379 -0.539762 0.163780 -120.693141 -0.847367 -15.280554
39804 0.088322 -0.468288 0.141164 -120.872238 -0.847789 -15.274678
39805 0.069567 -0.493959 0.194171 -121.050734 -0.849894 -15.271261
39806 0.018635 -0.575219 0.279598 -121.228439 -0.853607 -15.269967
39807 -0.042528 -0.424090 0.197075 -121.404665 -0.858310 -15.269865
39808 -0.080698 -0.503968 0.145646 -121.579625 -0.863828 -15.270526
39809 -0.100852 -0.557025 0.135859 -121.754137 -0.869231 -15.271198
39810 -0.139321 -0.481453 0.130083 -121.926978 -0.875622 -15.272302
39811 -0.223194 -0.405146 0.136147 -122.099442 -0.882096 -15.273122
39812 -0.277725 -0.431046 0.136477 -122.270746 -0.888217 -15.274076
39813 -0.290064 -0.482418 0.143663 -122.440732 -0.892839 -15.272532
39814 -0.251720 -0.469449 0.093042 -122.610238 -0.896863 -15.269755
39815 -0.236980 -0.470177 0.121891 -122.777621 -0.900455 -15.266116
39816 -0.287443 -0.413733 0.083594 -122.944212 -0.903068 -15.261198
39817 -0.342467 -0.405946 0.075578 -123.109426 -0.904457 -15.253911
39818 -0.366139 -0.390439 0.075911 -123.274066 -0.904194 -15.243882
39819 -0.338562 -0.468880 0.132787 -123.437373 -0.902687 -15.232685
39820 -0.307417 -0.505070 0.214543 -123.599649 -0.901287 -15.221135
39821 -0.312371 -0.505133 0.298934 -123.761180 -0.900735 -15.209593
39822 -0.350278 -0.565459 0.349277 -123.921495 -0.901313 -15.198585
39823 -0.380949 -0.571257 0.388765 -124.080742 -0.902738 -15.187833
39824 -0.421350 -0.525885 0.380272 -124.237617 -0.904875 -15.177539
39825 -0.445644 -0.502570 0.406743 -124.393421 -0.907263 -15.166074
39826 -0.442263 -0.493325 0.394386 -124.547885 -0.909054 -15.153135
39827 -0.426787 -0.469900 0.349826 -124.700977 -0.911028 -15.139522
39828 -0.485329 -0.476076 0.293002 -124.852194 -0.912318 -15.124666
39829 -0.456043 -0.461435 0.326148 -125.002540 -0.913419 -15.108417
39830 -0.472547 -0.494839 0.323915 -125.151907 -0.914520 -15.091148
39831 -0.419481 -0.468389 0.392476 -125.299713 -0.915894 -15.073967
39832 -0.408836 -0.472161 0.389080 -125.446333 -0.919466 -15.058108
39833 -0.438250 -0.472584 0.368346 -125.591538 -0.923672 -15.041962
39834 -0.430864 -0.471260 0.410975 -125.735294 -0.929407 -15.026616
39835 -0.426469 -0.440915 0.380296 -125.878001 -0.935989 -15.010767
39836 -0.384993 -0.403709 0.383014 -126.019410 -0.943071 -14.995303
39837 -0.348684 -0.362943 0.348320 -126.158749 -0.950453 -14.978767
39838 -0.403799 -0.314921 0.306983 -126.297722 -0.957389 -14.961506
39839 -0.436364 -0.320825 0.248399 -126.435318 -0.964237 -14.942767
39840 -0.378309 -0.282560 0.221169 -126.571661 -0.970782 -14.923121
39841 -0.332051 -0.262258 0.214964 -126.706886 -0.976582 -14.901780
39842 -0.347931 -0.297343 0.177705 -126.841406 -0.982070 -14.879199
39843 -0.315174 -0.393170 0.138082 -126.975262 -0.987121 -14.856093
39844 -0.323011 -0.282814 0.111097 -127.108157 -0.992488 -14.832504
39845 -0.370013 -0.277043 0.066838 -127.239873 -0.996946 -14.807501
39846 -0.338417 -0.295380 0.135269 -127.371332 -1.001272 -14.781952
39847 -0.392604 -0.186034 0.146518 -127.501929 -1.005050 -14.754830
39848 -0.464985 -0.262699 0.116048 -127.631578 -1.008716 -14.726756
39849 -0.431129 -0.335234 0.114691 -127.761062 -1.012184 -14.696685
39850 -0.423639 -0.292188 0.084095 -127.890073 -1.015833 -14.666617
39851 -0.404382 -0.241369 0.099855 -128.018179 -1.019740 -14.635497
39852 -0.545586 -0.194766 0.062823 -128.145473 -1.023665 -14.604269
39853 -0.691949 -0.229574 -0.074726 -128.272587 -1.027243 -14.570533
39854 -0.712035 -0.317232 -0.131139 -128.399507 -1.029721 -14.534874
39855 -0.702047 -0.446207 -0.241255 -128.526633 -1.032404 -14.497562
39856 -0.657096 -0.144889 -0.047134 -128.653303 -1.035757 -14.459801
39857 -0.527080 0.137230 0.214443 -128.779111 -1.039871 -14.421071
39858 -0.566572 0.034298 0.077508 -128.904889 -1.045578 -14.382007
39859 -0.617715 -0.151643 -0.126445 -129.031207 -1.052292 -14.342417
39860 -0.563105 -0.209200 -0.230681 -129.157478 -1.059800 -14.302709
39861 -0.299724 0.143684 -0.081583 -129.282809 -1.069447 -14.263736
39862 -0.244196 0.237473 0.294868 -129.408189 -1.081342 -14.225816
39863 -0.337447 0.057152 0.269121 -129.533286 -1.093495 -14.187439
39864 -0.403149 -0.040201 0.145639 -129.658487 -1.106050 -14.148678
39865 -0.317374 -0.014306 0.092037 -129.783305 -1.118851 -14.108508
39866 -0.297040 -0.066503 0.130106 -129.906915 -1.131028 -14.067217
39867 -0.262368 -0.361013 0.257511 -130.029673 -1.142470 -14.024909
39868 -0.198261 -0.312185 0.316254 -130.151852 -1.154456 -13.983049
39869 -0.251503 -0.390696 0.236423 -130.272611 -1.165256 -13.940124
39870 -0.209093 -0.478616 0.289922 -130.392493 -1.175911 -13.896473
39871 -0.112598 -0.507088 0.409692 -130.511305 -1.186978 -13.853251
39872 -0.078670 -0.463139 0.538868 -130.628035 -1.199268 -13.811820
39873 -0.177452 -0.465981 0.469995 -130.743238 -1.211362 -13.769655
39874 -0.175892 -0.498474 0.419396 -130.857421 -1.223863 -13.727125
39875 -0.200537 -0.682761 0.253081 -130.970942 -1.235233 -13.684045
39876 -0.162660 -0.718594 0.235243 -131.083144 -1.247291 -13.641360
39877 -0.142602 -0.511382 0.369323 -131.193886 -1.259295 -13.598185
39878 -0.069389 -0.288064 0.575311 -131.304071 -1.271439 -13.555100
39879 -0.130994 -0.336521 0.585873 -131.413337 -1.284130 -13.512700
39880 -0.217454 -0.305403 0.426455 -131.520610 -1.296413 -13.469498
39881 -0.226739 -0.423300 0.290915 -131.626584 -1.307623 -13.425566
39882 -0.253097 -0.415299 0.285715 -131.732078 -1.318327 -13.381185
39883 -0.179015 -0.360638 0.287851 -131.837100 -1.330399 -13.336797
39884 -0.244762 -0.227549 0.368822 -131.940676 -1.342632 -13.292645
39885 -0.184559 -0.074036 0.487459 -132.043606 -1.355570 -13.248605
39886 -0.167763 -0.052759 0.403197 -132.145014 -1.369698 -13.205117
39887 -0.210622 -0.145372 0.287561 -132.245323 -1.384282 -13.160965
39888 -0.161558 -0.323898 0.139351 -132.344850 -1.399642 -13.117989
39889 -0.212486 -0.104540 0.179316 -132.444522 -1.413907 -13.073676
39890 -0.146229 -0.075805 0.132483 -132.544265 -1.427181 -13.028315
39891 -0.189574 -0.068505 0.094701 -132.642834 -1.439878 -12.981906
39892 -0.102995 -0.367940 -0.151116 -132.741326 -1.452100 -12.935320
39893 -0.033846 -0.551735 -0.446741 -132.840453 -1.464223 -12.889026
39894 -0.166342 -0.601555 -0.619904 -132.940557 -1.476897 -12.843101
39895 -0.376781 -0.846657 -0.891928 -133.040230 -1.490049 -12.796312
39896 -0.366512 -0.533355 -0.592367 -133.140802 -1.502331 -12.748981
39897 -0.416890 -0.355886 -0.581048 -133.241541 -1.513538 -12.699884
39898 -0.434402 -0.283769 -0.470970 -133.342540 -1.524501 -12.649585
39899 -0.378518 -0.326360 -0.511182 -133.442734 -1.534909 -12.598001
39900 -0.271509 -0.460244 -0.669292 -133.542157 -1.546127 -12.546287
39901 -0.065986 -0.147789 -0.246550 -133.641124 -1.559993 -12.496204
39902 0.202643 0.529825 0.432906 -133.741580 -1.577399 -12.449551
39903 0.229985 1.344538 1.180006 -133.841822 -1.595570 -12.403443
39904 0.324358 0.809766 1.036049 -133.941659 -1.612540 -12.356665
39905 0.156869 -0.047202 0.451883 -134.041792 -1.626930 -12.308301
39906 -0.006140 -0.580416 0.115598 -134.141345 -1.638526 -12.258260
39907 -0.043936 -0.873549 0.278741 -134.239039 -1.648020 -12.206950
39908 -0.232222 -1.144761 0.257391 -134.335683 -1.655349 -12.154503
39909 -0.260306 -1.077577 0.122599 -134.432256 -1.660111 -12.100084
39910 -0.047822 -0.628958 0.053799 -134.527230 -1.662771 -12.044316
39911 0.194041 -0.279431 0.247955 -134.620746 -1.666295 -11.989468
39912 0.524613 0.041034 0.566174 -134.713818 -1.671868 -11.937285
39913 0.522705 0.162109 0.687671 -134.805856 -1.679679 -11.887305
39914 0.797276 0.242228 0.699164 -134.897633 -1.688985 -11.839638
39915 1.018756 0.143965 0.769007 -134.988853 -1.701650 -11.797031
39916 1.027133 -0.115724 0.889456 -135.077141 -1.715846 -11.758479
39917 1.025209 -0.131411 1.022106 -135.164012 -1.729443 -11.721816
39918 1.026109 -0.248977 1.021446 -135.249045 -1.742313 -11.686375
39919 1.030133 -0.576598 0.973165 -135.332835 -1.753408 -11.652641
39920 1.055471 -0.754015 0.795785 -135.413878 -1.763398 -11.621327
39921 1.051785 -0.864074 0.727778 -135.493088 -1.772965 -11.591912
39922 1.091859 -0.717593 0.746696 -135.569875 -1.782229 -11.564982
39923 1.112430 -0.577345 0.762450 -135.645260 -1.791480 -11.541493
39924 1.071558 -0.587693 0.699512 -135.718165 -1.802024 -11.522383
39925 0.903359 -0.608153 0.617236 -135.789467 -1.812643 -11.505078
39926 0.797747 -0.573615 0.560386 -135.859625 -1.823927 -11.489967
39927 0.701891 -0.473124 0.524825 -135.928340 -1.834519 -11.476635
39928 0.684371 -0.574592 0.502420 -135.995621 -1.845404 -11.466186
39929 0.561470 -0.501784 0.536098 -136.061514 -1.855949 -11.455853
39930 0.477640 -0.402583 0.548626 -136.126381 -1.866043 -11.446686
39931 0.345208 -0.338744 0.620700 -136.189717 -1.874281 -11.437392
39932 0.196222 -0.283408 0.628690 -136.251353 -1.881650 -11.428653
39933 0.133909 -0.363255 0.553020 -136.311127 -1.887064 -11.418092
39934 0.152290 -0.487969 0.482711 -136.369879 -1.891499 -11.407474
39935 0.278324 -0.503426 0.491748 -136.427559 -1.896239 -11.397361
39936 0.269249 -0.483522 0.495342 -136.484208 -1.901295 -11.390215
39937 0.177535 -0.390924 0.617650 -136.539618 -1.906731 -11.382301
39938 0.074810 -0.311480 0.687233 -136.593466 -1.910581 -11.373539
39939 0.130879 -0.400117 0.655120 -136.645224 -1.912735 -11.364258
39940 0.248155 -0.539756 0.634233 -136.694954 -1.914170 -11.356028
39941 0.376241 -0.638202 0.602131 -136.743630 -1.916597 -11.348093
39942 0.408094 -0.590819 0.684392 -136.791022 -1.918627 -11.341892
39943 0.358445 -0.565364 0.751878 -136.836932 -1.920777 -11.336650
39944 0.359639 -0.583819 0.804815 -136.880815 -1.922041 -11.332948
39945 0.394694 -0.606466 0.810573 -136.923127 -1.923205 -11.328944
39946 0.395386 -0.648603 0.781532 -136.963676 -1.924440 -11.326327
39947 0.381681 -0.656673 0.757235 -137.002120 -1.924706 -11.324111
39948 0.350535 -0.617787 0.750554 -137.038877 -1.924897 -11.324646
39949 0.334240 -0.577073 0.731154 -137.072896 -1.924939 -11.324428
39950 0.307880 -0.556158 0.686340 -137.105473 -1.924120 -11.324507
39951 0.239407 -0.528852 0.650476 -137.136073 -1.923244 -11.325767
39952 0.180636 -0.465535 0.623431 -137.165542 -1.922329 -11.328823
39953 0.086784 -0.400881 0.623399 -137.193384 -1.919920 -11.330149
39954 0.036815 -0.372672 0.589062 -137.220121 -1.917166 -11.331336
39955 -0.016232 -0.373302 0.521539 -137.244715 -1.914481 -11.332034
39956 -0.071985 -0.327760 0.488702 -137.268531 -1.911438 -11.334299
39957 -0.122235 -0.249785 0.456525 -137.291159 -1.908187 -11.335142
39958 -0.168521 -0.256328 0.415213 -137.312035 -1.904490 -11.334549
39959 -0.190321 -0.222034 0.427041 -137.332454 -1.900368 -11.334062
39960 -0.135909 -0.216467 0.400810 -137.352079 -1.896841 -11.334940
39961 -0.147365 -0.226193 0.416903 -137.370144 -1.893952 -11.334859
39962 -0.205775 -0.244946 0.443010 -137.387514 -1.890908 -11.334362
39963 -0.201488 -0.238754 0.484352 -137.403441 -1.888222 -11.333161
39964 -0.162074 -0.264401 0.482821 -137.418526 -1.885789 -11.333612
39965 -0.136286 -0.308111 0.506977 -137.432152 -1.883520 -11.332513
39966 -0.100244 -0.287862 0.541388 -137.444750 -1.881042 -11.330867
39967 -0.086954 -0.273855 0.567300 -137.456537 -1.879023 -11.329662
39968 -0.039554 -0.308684 0.611910 -137.467064 -1.876853 -11.329756
39969 -0.066007 -0.268969 0.574074 -137.475534 -1.875089 -11.328322
39970 -0.044555 -0.360611 0.544336 -137.482840 -1.873356 -11.326655
39971 -0.056878 -0.339659 0.588029 -137.489509 -1.871441 -11.325355
39972 0.014583 -0.351701 0.587634 -137.494356 -1.869460 -11.325634
39973 0.000677 -0.361766 0.612346 -137.497199 -1.867649 -11.324492
39974 -0.035853 -0.410340 0.595279 -137.499554 -1.865711 -11.323672
39975 -0.025234 -0.383237 0.593653 -137.500205 -1.864153 -11.322450
39976 -0.066269 -0.377358 0.617652 -137.499250 -1.862474 -11.322933
39977 -0.058284 -0.383753 0.624018 -137.496978 -1.860861 -11.322037
39978 -0.026425 -0.377624 0.584252 -137.493422 -1.859967 -11.321415
39979 -0.019292 -0.349361 0.567964 -137.488504 -1.859260 -11.321177
39980 -0.011740 -0.348049 0.555412 -137.482698 -1.858483 -11.322430
39981 -0.002939 -0.343510 0.557636 -137.475393 -1.857643 -11.322089
39982 0.001998 -0.323930 0.538090 -137.466801 -1.857201 -11.322505
39983 -0.002897 -0.324447 0.500499 -137.456773 -1.856279 -11.322507
39984 -0.018942 -0.313838 0.497239 -137.445910 -1.856118 -11.324777
39985 -0.001086 -0.274132 0.489703 -137.433551 -1.854675 -11.324621
39986 0.001125 -0.293373 0.440915 -137.420283 -1.852809 -11.324182
39987 0.026391 -0.306362 0.413060 -137.405580 -1.851242 -11.324042
39988 0.056281 -0.294664 0.392411 -137.390286 -1.850217 -11.325374
39989 0.072398 -0.273341 0.419079 -137.373164 -1.848075 -11.325139
39990 0.025385 -0.189530 0.416390 -137.355695 -1.846335 -11.325280
39991 0.041899 -0.220371 0.357285 -137.336571 -1.843672 -11.324897
39992 0.061330 -0.240435 0.338436 -137.317114 -1.841145 -11.326576
39993 0.109267 -0.180254 0.340370 -137.296869 -1.837967 -11.326280
39994 0.110199 -0.177141 0.315276 -137.276297 -1.834596 -11.326085
39995 0.082186 -0.209124 0.316779 -137.254738 -1.831236 -11.326002
39996 0.081549 -0.205208 0.296737 -137.232084 -1.827988 -11.327971
39997 0.087889 -0.182119 0.262250 -137.208903 -1.824118 -11.328481
39998 0.068650 -0.201030 0.311653 -137.185023 -1.820344 -11.328916
39999 0.043430 -0.207477 0.292175 -137.160525 -1.816348 -11.328754
40000 0.047852 -0.180849 0.263341 -137.135083 -1.812345 -11.331062
40001 0.032573 -0.176458 0.241842 -137.109279 -1.807939 -11.331466
40002 0.025691 -0.161333 0.256754 -137.082550 -1.803813 -11.331810
40003 0.019398 -0.137860 0.270402 -137.055404 -1.799869 -11.332101
40004 0.015762 -0.158604 0.277211 -137.027678 -1.795845 -11.334073
40005 -0.010415 -0.173714 0.256063 -136.999314 -1.791797 -11.334572
40006 -0.027824 -0.175495 0.274873 -136.970431 -1.787213 -11.334867
40007 -0.073286 -0.182813 0.290506 -136.940214 -1.783531 -11.335791
40008 -0.078518 -0.161898 0.302738 -136.909676 -1.780703 -11.338150
40009 -0.109860 -0.183497 0.280647 -136.878072 -1.777301 -11.339017
40010 -0.155794 -0.176147 0.278406 -136.846391 -1.774515 -11.339851
40011 -0.152816 -0.134354 0.297668 -136.814166 -1.772491 -11.340045
40012 -0.169363 -0.143885 0.295823 -136.780458 -1.771233 -11.342102
40013 -0.159876 -0.129897 0.309090 -136.746147 -1.768955 -11.342280
40014 -0.164483 -0.146512 0.288426 -136.711759 -1.767752 -11.342260
40015 -0.141772 -0.157259 0.307081 -136.676357 -1.766634 -11.342183
40016 -0.150633 -0.157706 0.331180 -136.640447 -1.766249 -11.343884
40017 -0.124247 -0.180743 0.311480 -136.603454 -1.766384 -11.343422
40018 -0.088231 -0.167285 0.301396 -136.566534 -1.766201 -11.342977
40019 -0.053360 -0.173500 0.279702 -136.529281 -1.766942 -11.342847
40020 -0.021395 -0.171213 0.255737 -136.490289 -1.767585 -11.344945
40021 0.001422 -0.166146 0.281497 -136.451202 -1.768341 -11.344881
40022 0.045630 -0.199632 0.275325 -136.412013 -1.769256 -11.344808
40023 0.089297 -0.192294 0.259962 -136.371608 -1.769467 -11.344637
40024 0.093875 -0.182661 0.251207 -136.330398 -1.769784 -11.346717
40025 0.119066 -0.183900 0.271046 -136.288616 -1.769867 -11.347059
40026 0.094169 -0.191227 0.261491 -136.245716 -1.769497 -11.347303
40027 0.090798 -0.217949 0.265129 -136.202828 -1.768736 -11.347595
40028 0.085271 -0.222100 0.286944 -136.158560 -1.768263 -11.348721
40029 0.066001 -0.227819 0.309084 -136.113954 -1.767204 -11.349043
40030 0.067681 -0.249900 0.319258 -136.068803 -1.765805 -11.348873
40031 0.054564 -0.276615 0.310398 -136.022248 -1.764064 -11.349208
40032 0.049356 -0.281035 0.349751 -135.975270 -1.762632 -11.351254
40033 0.019198 -0.277136 0.362547 -135.927143 -1.761173 -11.351837
40034 0.030563 -0.305713 0.386756 -135.878388 -1.760201 -11.352284
40035 0.013459 -0.298160 0.411730 -135.827874 -1.758463 -11.352994
40036 0.017962 -0.307705 0.391662 -135.776683 -1.756239 -11.355286
40037 0.015021 -0.303689 0.410195 -135.724173 -1.754758 -11.356483
40038 0.035222 -0.320097 0.456167 -135.670829 -1.753156 -11.357321
40039 0.023289 -0.332691 0.460823 -135.616000 -1.751324 -11.358439
40040 0.027902 -0.375663 0.464884 -135.559980 -1.749795 -11.361641
40041 0.028195 -0.394058 0.477629 -135.503034 -1.747592 -11.362643
40042 0.021155 -0.412712 0.519801 -135.444970 -1.745202 -11.363877
40043 0.036158 -0.427247 0.558020 -135.385616 -1.742691 -11.365398
40044 0.050914 -0.447764 0.571481 -135.324646 -1.740394 -11.369242
40045 0.069048 -0.460172 0.561010 -135.262531 -1.737238 -11.370433
40046 0.036486 -0.451843 0.537628 -135.198741 -1.734784 -11.371791
40047 0.018203 -0.463481 0.559054 -135.133711 -1.731532 -11.373780
40048 0.015874 -0.477736 0.585274 -135.067425 -1.728908 -11.378288
40049 0.010711 -0.475820 0.574356 -134.999234 -1.725889 -11.380506
40050 -0.009876 -0.486469 0.602971 -134.929660 -1.723254 -11.383108
40051 -0.040229 -0.497146 0.630202 -134.858879 -1.720339 -11.385826
40052 -0.058257 -0.508212 0.633752 -134.786479 -1.717345 -11.390452
40053 -0.065175 -0.542870 0.637292 -134.712466 -1.713786 -11.393060
40054 -0.073461 -0.569705 0.660744 -134.636701 -1.710625 -11.395619
40055 -0.066952 -0.567393 0.688044 -134.558774 -1.707274 -11.398324
40056 -0.086049 -0.611751 0.707001 -134.478887 -1.704868 -11.402971
40057 -0.112551 -0.639288 0.730853 -134.396829 -1.701976 -11.405964
40058 -0.134164 -0.650458 0.763209 -134.313776 -1.699096 -11.409124
40059 -0.142351 -0.653779 0.798285 -134.228201 -1.695933 -11.412763
40060 -0.178819 -0.627394 0.839338 -134.140296 -1.693002 -11.417831
40061 -0.193288 -0.642071 0.874822 -134.050352 -1.689739 -11.420395
40062 -0.188157 -0.699769 0.863935 -133.959072 -1.686917 -11.423540
40063 -0.189616 -0.730814 0.844673 -133.865406 -1.684902 -11.426478
40064 -0.201830 -0.723283 0.830085 -133.769191 -1.683389 -11.432310
40065 -0.171881 -0.727213 0.830914 -133.670990 -1.682306 -11.436069
40066 -0.143587 -0.733506 0.839382 -133.571131 -1.682005 -11.439581
40067 -0.143336 -0.742950 0.863219 -133.468506 -1.681086 -11.443190
40068 -0.182281 -0.693580 0.856322 -133.363926 -1.680881 -11.448915
40069 -0.182885 -0.691067 0.850261 -133.256867 -1.680178 -11.452148
40070 -0.140912 -0.719900 0.840580 -133.147631 -1.679570 -11.455761
40071 -0.122281 -0.736615 0.813781 -133.036407 -1.678850 -11.459112
40072 -0.131569 -0.747503 0.767046 -132.922895 -1.678218 -11.464917
40073 -0.132827 -0.736525 0.763165 -132.807235 -1.677181 -11.468466
40074 -0.113377 -0.732494 0.761589 -132.689814 -1.676468 -11.471954
40075 -0.086776 -0.728501 0.744371 -132.569820 -1.675781 -11.475220
40076 -0.060757 -0.773308 0.727082 -132.448577 -1.675295 -11.480785
40077 -0.073820 -0.789921 0.706630 -132.324649 -1.674134 -11.484412
40078 -0.041119 -0.778947 0.712491 -132.199031 -1.673178 -11.488344
40079 -0.028139 -0.803745 0.727978 -132.071429 -1.672280 -11.492778
40080 -0.048607 -0.784272 0.761208 -131.942019 -1.671397 -11.499369
40081 -0.066988 -0.779773 0.742380 -131.809875 -1.669493 -11.503628
40082 -0.067940 -0.811267 0.734982 -131.675899 -1.667603 -11.507668
40083 -0.122398 -0.863293 0.735503 -131.539586 -1.665773 -11.511753
40084 -0.152108 -0.843174 0.728437 -131.401145 -1.664157 -11.517966
40085 -0.205362 -0.832392 0.756012 -131.260108 -1.662443 -11.522151
40086 -0.233303 -0.823538 0.740969 -131.117329 -1.660491 -11.525841
40087 -0.252090 -0.842957 0.759228 -130.972127 -1.657997 -11.529223
40088 -0.305466 -0.881838 0.732688 -130.824545 -1.656328 -11.535028
40089 -0.358188 -0.887238 0.726656 -130.674474 -1.654954 -11.538472
40090 -0.357993 -0.868995 0.716882 -130.522206 -1.654381 -11.541757
40091 -0.356392 -0.838975 0.727172 -130.367604 -1.654156 -11.545306
40092 -0.335620 -0.798263 0.737375 -130.211028 -1.654145 -11.550306
40093 -0.318179 -0.782655 0.730124 -130.052452 -1.653611 -11.552688
40094 -0.307568 -0.812509 0.689358 -129.892003 -1.653707 -11.554428
40095 -0.284749 -0.825283 0.685142 -129.728937 -1.653871 -11.556425
40096 -0.239898 -0.810898 0.678386 -129.563653 -1.654035 -11.560385
40097 -0.231397 -0.828719 0.647764 -129.396119 -1.654177 -11.562101
40098 -0.208521 -0.792290 0.583830 -129.227414 -1.653775 -11.563678
40099 -0.163197 -0.801123 0.559540 -129.056767 -1.653507 -11.564571
40100 -0.085795 -0.793273 0.534109 -128.884080 -1.653086 -11.567431
40101 -0.050083 -0.806715 0.520321 -128.709891 -1.652251 -11.567716
40102 -0.042356 -0.840676 0.524860 -128.534031 -1.650953 -11.568359
40103 -0.030401 -0.886506 0.520186 -128.355732 -1.649355 -11.568870
40104 -0.009962 -0.893366 0.517135 -128.175326 -1.647849 -11.571789
40105 -0.018610 -0.912292 0.525187 -127.993469 -1.645698 -11.572575
40106 -0.024149 -0.928425 0.483500 -127.809431 -1.643630 -11.573459
40107 -0.024698 -0.892206 0.440437 -127.623481 -1.641168 -11.574090
40108 0.005996 -0.920504 0.444254 -127.436232 -1.638540 -11.577605
40109 -0.043370 -0.903642 0.417209 -127.246881 -1.635996 -11.578989
40110 -0.037309 -0.879311 0.413107 -127.055579 -1.632919 -11.580062
40111 -0.082909 -0.922091 0.450038 -126.862615 -1.629683 -11.581514
40112 -0.123844 -0.923757 0.408307 -126.667819 -1.626651 -11.585408
40113 -0.126716 -0.895028 0.405138 -126.470748 -1.623109 -11.586973
40114 -0.189975 -0.903852 0.408619 -126.271931 -1.619868 -11.588337
40115 -0.233596 -0.905621 0.372809 -126.071754 -1.616380 -11.589908
40116 -0.222969 -0.878391 0.351733 -125.869491 -1.612945 -11.593431
40117 -0.215181 -0.863050 0.356763 -125.665026 -1.608649 -11.593967
