// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 008002103C
//  ProductCode: MTi-680G-8A1G6
//  Firmware Version: 1.2.2
//  Hardware Version: 1.0.0
// Device settings: 
//  Filter Profile: General_RTK(24.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
// PacketCounter FreeAcc_E FreeAcc_N FreeAcc_U Roll Pitch Yaw
09111 -0.255391 -0.020448 0.124851 -34.301938 -12.826321 120.371544
09112 -0.291984 -0.092945 0.236159 -34.339516 -12.849934 120.480712
09113 -0.333616 -0.174259 0.263612 -34.378076 -12.874157 120.589964
09114 -0.306511 -0.176396 0.337811 -34.416993 -12.898804 120.699815
09115 -0.251186 -0.200691 0.373958 -34.456932 -12.924073 120.810148
09116 -0.193566 -0.158927 0.282719 -34.497251 -12.950491 120.923183
09117 -0.151452 -0.127442 0.178585 -34.537584 -12.977022 121.035961
09118 -0.136299 -0.119897 0.158573 -34.579051 -13.005317 121.151028
09119 -0.121892 -0.132252 0.154701 -34.620642 -13.035426 121.268604
09120 -0.144322 -0.117482 0.146867 -34.662753 -13.068385 121.389572
09121 -0.165205 -0.116737 0.146403 -34.704809 -13.103584 121.511928
09122 -0.165047 -0.145083 0.173265 -34.747939 -13.140570 121.636453
09123 -0.181011 -0.121549 0.197165 -34.791010 -13.179207 121.763381
09124 -0.204762 -0.122902 0.199088 -34.835247 -13.220062 121.893473
09125 -0.233991 -0.106384 0.198948 -34.879981 -13.261892 122.024252
09126 -0.327963 -0.132889 0.315210 -34.925679 -13.304278 122.156189
09127 -0.411582 -0.115473 0.368273 -34.972090 -13.346652 122.288982
09128 -0.494699 -0.269801 0.505374 -35.019884 -13.388062 122.422301
09129 -0.509135 -0.156312 0.482726 -35.069042 -13.427454 122.553929
09130 -0.556648 -0.176997 0.494246 -35.119997 -13.464417 122.684380
09131 -0.638976 -0.174169 0.585704 -35.172588 -13.498604 122.813395
09132 -0.721051 -0.241732 0.602203 -35.226237 -13.529820 122.940076
09133 -0.744565 -0.248973 0.685404 -35.282053 -13.556045 123.062898
09134 -0.765986 -0.219162 0.689804 -35.340042 -13.578006 123.182265
09135 -0.760330 -0.191091 0.596092 -35.400259 -13.594795 123.297730
09136 -0.738513 -0.159706 0.578224 -35.462414 -13.607174 123.409952
09137 -0.735310 -0.175187 0.627295 -35.526346 -13.614526 123.517471
09138 -0.785118 -0.218210 0.667295 -35.592346 -13.616667 123.621418
09139 -0.751931 -0.226458 0.640635 -35.660201 -13.614177 123.721871
09140 -0.723567 -0.195114 0.596422 -35.730085 -13.607164 123.819168
09141 -0.640001 -0.170476 0.529672 -35.801536 -13.596933 123.913362
09142 -0.599489 -0.125917 0.452123 -35.873916 -13.582844 124.004375
09143 -0.591941 -0.127745 0.427915 -35.947861 -13.565413 124.092871
09144 -0.555494 -0.129902 0.426744 -36.023549 -13.545125 124.180284
09145 -0.523254 -0.121945 0.401070 -36.100244 -13.522422 124.265180
09146 -0.489997 -0.110616 0.358909 -36.177571 -13.497453 124.348893
09147 -0.439363 -0.088402 0.300470 -36.255936 -13.471038 124.431388
09148 -0.415013 -0.049217 0.255548 -36.334942 -13.443677 124.514021
09149 -0.396506 -0.034483 0.210306 -36.414844 -13.414961 124.595860
09150 -0.371062 -0.039030 0.188461 -36.495484 -13.385372 124.677202
09151 -0.326939 -0.024512 0.156121 -36.576626 -13.355278 124.758815
09152 -0.316722 -0.008979 0.125620 -36.659616 -13.323985 124.841095
09153 -0.263130 0.013753 0.063948 -36.741531 -13.292668 124.923505
09154 -0.242717 0.065041 0.032751 -36.824156 -13.261059 125.006106
09155 -0.196429 0.073963 -0.029155 -36.906860 -13.229767 125.089385
09156 -0.365510 0.270294 0.049844 -36.990659 -13.198967 125.173737
09157 -0.061555 -0.049730 -0.110320 -37.073252 -13.167540 125.259117
09158 0.037624 0.286510 -0.121025 -37.155264 -13.138638 125.346374
09159 -0.158166 0.223622 -0.171017 -37.237250 -13.109036 125.433993
09160 -0.339485 0.037340 0.147304 -37.319846 -13.078338 125.521753
09161 -0.282408 0.037230 0.234924 -37.401826 -13.047517 125.610811
09162 -0.155185 0.304742 -0.221450 -37.483672 -13.016656 125.700284
09163 -0.117815 0.398844 -0.406135 -37.566299 -12.985089 125.790078
09164 -0.160922 0.281381 -0.094333 -37.649325 -12.952811 125.880768
09165 -0.264781 0.098424 0.100677 -37.731368 -12.920260 125.971503
09166 -0.261147 0.118609 0.018377 -37.813552 -12.886644 126.062142
09167 -0.236920 0.186021 -0.059631 -37.896145 -12.851757 126.152006
09168 -0.134941 0.161586 -0.046751 -37.978479 -12.816331 126.241981
09169 -0.050572 0.202946 -0.112626 -38.059813 -12.781380 126.332592
09170 -0.033152 0.203681 -0.259804 -38.140766 -12.746204 126.423793
09171 -0.051973 0.166855 -0.194025 -38.222376 -12.710607 126.515385
09172 -0.006925 0.089713 -0.084899 -38.303707 -12.675113 126.607837
09173 0.026609 0.099062 -0.143391 -38.383965 -12.640061 126.701099
09174 0.049090 0.118764 -0.259909 -38.463381 -12.605958 126.795206
09175 0.068130 0.068611 -0.219715 -38.542195 -12.572336 126.889938
09176 0.143423 0.032212 -0.211513 -38.621183 -12.539693 126.986164
09177 0.193626 0.065344 -0.296308 -38.699028 -12.507851 127.083159
09178 0.221273 0.087999 -0.314641 -38.776721 -12.477357 127.181505
09179 0.230392 0.071587 -0.288751 -38.853084 -12.447609 127.280695
09180 0.274659 0.054550 -0.290740 -38.928646 -12.419787 127.381622
09181 0.312753 0.078407 -0.333193 -39.002573 -12.394042 127.484108
09182 0.357460 0.090409 -0.362468 -39.075684 -12.368916 127.587851
09183 0.357996 0.084245 -0.357626 -39.148248 -12.345909 127.693374
09184 0.388577 0.100947 -0.403684 -39.219427 -12.324523 127.801000
09185 0.429589 0.160160 -0.486044 -39.289525 -12.304915 127.909142
09186 0.405769 0.153259 -0.448647 -39.358002 -12.287429 128.019636
09187 0.348067 0.121522 -0.378106 -39.425941 -12.270592 128.131344
09188 0.316141 0.131755 -0.349401 -39.492971 -12.254585 128.243215
09189 0.299566 0.148862 -0.370844 -39.558351 -12.238869 128.355542
09190 0.247934 0.190050 -0.379261 -39.623230 -12.223093 128.467753
09191 0.271916 0.227249 -0.366373 -39.687441 -12.207769 128.580170
09192 0.234568 0.207243 -0.384745 -39.750400 -12.191455 128.692778
09193 0.211265 0.229941 -0.355428 -39.812031 -12.175193 128.803930
09194 0.175891 0.232921 -0.298876 -39.872573 -12.158100 128.914402
09195 0.135222 0.250224 -0.278002 -39.932402 -12.139812 129.024814
09196 0.125389 0.244204 -0.272126 -39.992197 -12.120921 129.134170
09197 0.137897 0.269923 -0.295399 -40.050327 -12.101010 129.242426
09198 0.132878 0.275577 -0.312433 -40.107382 -12.080238 129.350873
09199 0.133524 0.306302 -0.317995 -40.163876 -12.059532 129.458509
09200 0.121793 0.315906 -0.285066 -40.219854 -12.038320 129.565880
09201 0.090618 0.268812 -0.268837 -40.274383 -12.015824 129.672784
09202 0.090291 0.249213 -0.230681 -40.328005 -11.992910 129.779524
09203 0.097772 0.234768 -0.224887 -40.381326 -11.969715 129.886140
09204 0.117491 0.236739 -0.263788 -40.434081 -11.945991 129.992924
09205 0.088892 0.232507 -0.270145 -40.485999 -11.921656 130.099240
09206 0.073127 0.220794 -0.241418 -40.536592 -11.897629 130.205208
09207 0.051257 0.178992 -0.212358 -40.586765 -11.872853 130.311743
09208 0.062523 0.182315 -0.200410 -40.637340 -11.848133 130.418885
09209 0.087228 0.159321 -0.219235 -40.687133 -11.823342 130.525873
09210 0.135561 0.175536 -0.258462 -40.736323 -11.799030 130.633360
09211 0.157202 0.167958 -0.253519 -40.784400 -11.775625 130.742276
09212 0.149236 0.156836 -0.236738 -40.832109 -11.752955 130.852142
09213 0.195549 0.140205 -0.239064 -40.879247 -11.730671 130.962833
09214 0.236010 0.143045 -0.280311 -40.925408 -11.709084 131.074535
09215 0.272500 0.130830 -0.287889 -40.970107 -11.688558 131.187628
09216 0.314126 0.141910 -0.306292 -41.014276 -11.669434 131.301550
09217 0.349379 0.166419 -0.328960 -41.057932 -11.651571 131.417017
09218 0.354649 0.164792 -0.353530 -41.100628 -11.635159 131.533303
09219 0.376109 0.210386 -0.416351 -41.141933 -11.620080 131.651277
09220 0.378196 0.247813 -0.416954 -41.182417 -11.606487 131.770928
09221 0.352339 0.273999 -0.409548 -41.221013 -11.593405 131.891579
09222 0.267510 0.275101 -0.319722 -41.258066 -11.580908 132.013015
09223 0.167008 0.230123 -0.246936 -41.293980 -11.568864 132.134969
09224 0.086808 0.227523 -0.200604 -41.329445 -11.556863 132.257392
09225 0.080440 0.239881 -0.212581 -41.363723 -11.543877 132.378828
09226 0.074360 0.265407 -0.257339 -41.396652 -11.530178 132.499588
09227 0.071457 0.299043 -0.278185 -41.428850 -11.515460 132.619682
09228 0.018219 0.271006 -0.255812 -41.460470 -11.499429 132.738430
09229 -0.002112 0.203802 -0.204798 -41.492107 -11.482147 132.855828
09230 0.020814 0.169476 -0.149734 -41.522477 -11.463638 132.971493
09231 0.023354 0.122627 -0.146524 -41.553402 -11.443048 133.085907
09232 0.043351 0.086229 -0.116850 -41.584094 -11.421081 133.198171
09233 0.051128 0.049010 -0.090567 -41.614152 -11.397318 133.308404
09234 0.107753 0.048475 -0.112690 -41.643521 -11.372293 133.417362
09235 0.125469 0.033937 -0.148686 -41.673309 -11.346082 133.524233
09236 0.124110 0.005982 -0.124323 -41.702729 -11.318879 133.629310
09237 0.122421 -0.016867 -0.107106 -41.731855 -11.290199 133.733401
09238 0.117504 -0.032165 -0.108136 -41.760268 -11.260320 133.835265
09239 0.166720 -0.036793 -0.115939 -41.788321 -11.230204 133.935934
09240 0.176978 -0.031973 -0.156030 -41.816524 -11.199212 134.035595
09241 0.205838 -0.032061 -0.164007 -41.844067 -11.167900 134.133467
09242 0.208809 -0.055712 -0.141541 -41.871213 -11.136672 134.230277
09243 0.244236 -0.047490 -0.148046 -41.897612 -11.105175 134.326584
09244 0.251378 -0.047833 -0.155884 -41.923690 -11.073324 134.421673
09245 0.289467 -0.079274 -0.170874 -41.949733 -11.041033 134.516099
09246 0.292162 -0.106754 -0.125139 -41.975174 -11.008807 134.609328
09247 0.308080 -0.082006 -0.186803 -42.000182 -10.976593 134.701872
09248 0.335289 -0.030039 -0.224265 -42.024599 -10.944984 134.793325
09249 0.288328 -0.009133 -0.207924 -42.048394 -10.913069 134.884170
09250 0.214617 -0.009864 -0.128305 -42.071466 -10.880947 134.974157
09251 0.140033 -0.038652 -0.076262 -42.093888 -10.848242 135.062783
09252 0.080255 -0.037922 -0.026888 -42.115833 -10.814636 135.150087
09253 0.018234 -0.017836 -0.006018 -42.137639 -10.779212 135.235975
09254 -0.023876 -0.019678 -0.022325 -42.159328 -10.742275 135.319631
09255 -0.054353 0.013639 -0.051871 -42.180343 -10.703530 135.401196
09256 -0.084469 0.002903 -0.001962 -42.202009 -10.663817 135.480399
09257 -0.142739 -0.055156 0.072248 -42.223572 -10.621728 135.556986
09258 -0.194771 -0.162785 0.116190 -42.245310 -10.576852 135.630136
09259 -0.237718 -0.233752 0.141493 -42.267080 -10.529649 135.700064
09260 -0.157092 -0.183951 0.082244 -42.290557 -10.479787 135.767155
09261 -0.002907 -0.113105 0.003438 -42.314318 -10.427729 135.830795
09262 0.004916 -0.270108 0.061636 -42.338566 -10.373778 135.891142
09263 -0.062283 -0.403238 0.191057 -42.363313 -10.318494 135.948882
09264 -0.032567 -0.372735 0.169336 -42.389100 -10.260990 136.003571
09265 0.006213 -0.448488 0.189455 -42.415669 -10.201913 136.055146
09266 0.154740 -0.490944 0.186618 -42.442996 -10.141886 136.104452
09267 0.247735 -0.450751 0.096717 -42.470039 -10.081358 136.151794
09268 0.261681 -0.440554 0.027236 -42.498173 -10.020868 136.197287
09269 0.274358 -0.527942 0.118312 -42.526706 -9.960225 136.240553
09270 0.268232 -0.590439 0.195170 -42.555464 -9.899728 136.282871
09271 0.286166 -0.581182 0.150852 -42.584495 -9.839583 136.323714
09272 0.349642 -0.542210 0.099442 -42.614928 -9.779966 136.363601
09273 0.374936 -0.585333 0.110852 -42.645121 -9.720573 136.401490
09274 0.396928 -0.598615 0.103901 -42.675790 -9.662306 136.438253
09275 0.451483 -0.598420 0.052286 -42.706927 -9.605196 136.473874
09276 0.488515 -0.606517 0.055660 -42.738418 -9.548071 136.508790
09277 0.473187 -0.613737 0.081933 -42.770178 -9.492098 136.541383
09278 0.480217 -0.649200 0.115066 -42.802035 -9.436600 136.572283
09279 0.517324 -0.610998 0.096642 -42.834236 -9.381472 136.602421
09280 0.523937 -0.584863 0.052275 -42.866833 -9.327143 136.630543
09281 0.501316 -0.581274 0.065665 -42.899470 -9.272891 136.655980
09282 0.487489 -0.588677 0.066670 -42.932247 -9.218896 136.678897
09283 0.474298 -0.572749 0.060225 -42.965354 -9.164785 136.699093
09284 0.487564 -0.564754 0.058937 -42.998679 -9.110005 136.716329
09285 0.438904 -0.588985 0.102414 -43.032215 -9.054437 136.729585
09286 0.395389 -0.595350 0.116639 -43.066365 -8.997437 136.738983
09287 0.386335 -0.569173 0.134287 -43.101162 -8.937932 136.742989
09288 0.363603 -0.566081 0.125835 -43.136939 -8.876398 136.743099
09289 0.330147 -0.556724 0.137063 -43.172805 -8.812485 136.736884
09290 0.314127 -0.547245 0.128615 -43.209562 -8.745938 136.724761
09291 0.292389 -0.556444 0.146111 -43.247313 -8.676518 136.706701
09292 0.262982 -0.542152 0.147515 -43.286242 -8.603586 136.682447
09293 0.275238 -0.555567 0.156610 -43.325323 -8.527338 136.650961
09294 0.259510 -0.598636 0.188659 -43.365749 -8.447714 136.612771
09295 0.285710 -0.555340 0.133168 -43.407016 -8.364059 136.567968
09296 0.379024 -0.459896 0.036169 -43.449413 -8.277621 136.517252
09297 0.441228 -0.475138 0.008765 -43.492600 -8.188425 136.459901
09298 0.468506 -0.491070 0.019497 -43.536380 -8.097298 136.396443
09299 0.502210 -0.535884 0.039549 -43.580843 -8.004001 136.327967
09300 0.551426 -0.554890 0.072609 -43.625634 -7.909316 136.255278
09301 0.635938 -0.556608 0.032848 -43.670361 -7.814139 136.177555
09302 0.741692 -0.506686 -0.043316 -43.715970 -7.718799 136.096797
09303 0.855404 -0.442019 -0.131696 -43.760896 -7.624189 136.013197
09304 0.924221 -0.443581 -0.189826 -43.805949 -7.530713 135.928983
09305 0.980198 -0.484209 -0.196927 -43.850499 -7.439145 135.842850
09306 1.035799 -0.525889 -0.162109 -43.894698 -7.350001 135.756113
09307 1.061173 -0.540606 -0.156716 -43.938053 -7.264084 135.669303
09308 1.143792 -0.551415 -0.182644 -43.980008 -7.181026 135.583633
09309 1.247803 -0.528063 -0.268196 -44.020862 -7.101653 135.497763
09310 1.355571 -0.505246 -0.318880 -44.060237 -7.026183 135.412848
09311 1.390811 -0.538894 -0.315558 -44.098562 -6.955675 135.329708
09312 1.395451 -0.562498 -0.295355 -44.136509 -6.889699 135.249745
09313 1.418850 -0.605606 -0.284387 -44.172976 -6.828961 135.170849
09314 1.466200 -0.579816 -0.303914 -44.207579 -6.773523 135.094056
09315 1.499874 -0.568200 -0.335931 -44.240355 -6.723603 135.019699
09316 1.535913 -0.545037 -0.359114 -44.271798 -6.678929 134.949979
09317 1.532236 -0.550190 -0.351583 -44.301681 -6.639845 134.880867
09318 1.499720 -0.529404 -0.351496 -44.329487 -6.605867 134.814466
09319 1.451096 -0.538241 -0.337000 -44.355454 -6.577133 134.750528
09320 1.402743 -0.548101 -0.298274 -44.380462 -6.553375 134.689800
09321 1.359242 -0.545878 -0.274641 -44.403575 -6.533831 134.629230
09322 1.300079 -0.512955 -0.275641 -44.424986 -6.517855 134.569206
09323 1.263079 -0.489843 -0.306803 -44.445164 -6.504963 134.508877
09324 1.201227 -0.465190 -0.278632 -44.464622 -6.496042 134.451728
09325 1.131576 -0.473456 -0.241529 -44.482597 -6.489731 134.392560
09326 1.036602 -0.445075 -0.209435 -44.499445 -6.485750 134.332020
09327 0.966187 -0.446451 -0.187827 -44.515504 -6.483053 134.270444
09328 0.918460 -0.429593 -0.168578 -44.530437 -6.481712 134.209758
09329 0.840085 -0.432738 -0.127108 -44.544493 -6.480989 134.144788
09330 0.752932 -0.407984 -0.120784 -44.558149 -6.481074 134.077871
09331 0.665692 -0.396702 -0.081676 -44.571816 -6.481150 134.007587
09332 0.582353 -0.403811 -0.023262 -44.585547 -6.480367 133.936266
09333 0.485563 -0.423956 0.017873 -44.598691 -6.478259 133.858463
09334 0.409113 -0.413365 0.055739 -44.612522 -6.475130 133.776724
09335 0.372182 -0.433565 0.050053 -44.626164 -6.470105 133.690482
09336 0.362941 -0.436454 0.050505 -44.640665 -6.463077 133.601602
09337 0.341481 -0.406361 0.054505 -44.655888 -6.453971 133.505463
09338 0.311732 -0.388929 0.042223 -44.671382 -6.443182 133.404821
09339 0.263548 -0.383763 0.045246 -44.687239 -6.430097 133.299342
09340 0.238466 -0.354442 0.068100 -44.704449 -6.414646 133.192167
09341 0.205893 -0.358436 0.104555 -44.721912 -6.397243 133.077488
09342 0.208807 -0.350634 0.105502 -44.739705 -6.378362 132.959112
09343 0.181684 -0.311550 0.075455 -44.757720 -6.357441 132.836663
09344 0.149022 -0.295331 0.073944 -44.776070 -6.334765 132.713328
09345 0.188975 -0.301714 0.078666 -44.794923 -6.310155 132.582800
09346 0.166161 -0.266484 0.064616 -44.814467 -6.284215 132.449418
09347 0.094849 -0.306576 0.057813 -44.834203 -6.256879 132.312948
09348 0.177121 -0.179560 -0.008589 -44.854517 -6.228788 132.176265
09349 0.190090 -0.195310 0.039772 -44.874997 -6.199323 132.034182
09350 0.119594 -0.303774 0.084426 -44.896104 -6.169599 131.889883
09351 0.125865 -0.256910 0.052367 -44.916533 -6.138496 131.743416
09352 0.179277 -0.229116 0.006874 -44.937962 -6.106506 131.597460
09353 0.251871 -0.270187 0.020103 -44.958371 -6.074532 131.446631
09354 0.272137 -0.215568 -0.048468 -44.979706 -6.043122 131.294826
09355 0.256936 -0.252910 -0.035329 -45.000962 -6.010962 131.141144
09356 0.233166 -0.316280 0.084595 -45.022849 -5.979112 130.989782
09357 0.216726 -0.353031 0.118320 -45.044271 -5.947726 130.834516
09358 0.204697 -0.332843 0.055503 -45.065450 -5.916841 130.678667
09359 0.239098 -0.318284 0.015522 -45.086344 -5.886659 130.522153
09360 0.281914 -0.313147 0.028071 -45.107732 -5.856778 130.368514
09361 0.302701 -0.341450 0.004879 -45.128332 -5.827977 130.210992
09362 0.301703 -0.357095 -0.019506 -45.149859 -5.800064 130.052638
09363 0.281116 -0.405293 0.036350 -45.171751 -5.773241 129.893830
09364 0.272721 -0.415833 0.062900 -45.193361 -5.746923 129.737690
09365 0.285641 -0.423739 0.046319 -45.215173 -5.721360 129.577737
09366 0.279156 -0.413744 0.030161 -45.237094 -5.696904 129.416896
09367 0.275197 -0.369421 0.025052 -45.259484 -5.673198 129.255745
09368 0.265178 -0.339199 0.021199 -45.282171 -5.650435 129.097582
09369 0.234410 -0.322156 0.020723 -45.304499 -5.629024 128.936890
09370 0.201306 -0.285681 0.007753 -45.326633 -5.609247 128.776190
09371 0.163114 -0.286147 0.020665 -45.348794 -5.589555 128.615872
09372 0.156469 -0.218056 0.018516 -45.371351 -5.571590 128.458660
09373 0.152831 -0.186252 0.017135 -45.393819 -5.554702 128.299758
09374 0.125603 -0.132247 -0.018981 -45.415666 -5.538706 128.141589
09375 0.094844 -0.132866 -0.049998 -45.437566 -5.524864 127.984704
09376 0.115458 -0.055957 -0.053529 -45.459096 -5.512045 127.832640
09377 0.088815 -0.050222 -0.070652 -45.480286 -5.500640 127.678071
09378 0.059838 -0.013269 -0.066694 -45.500882 -5.490370 127.525045
09379 0.010566 -0.023214 -0.038353 -45.520742 -5.481249 127.373452
09380 -0.005742 0.007640 -0.035297 -45.540872 -5.472484 127.226075
09381 -0.042163 0.044048 -0.029575 -45.560829 -5.464123 127.076161
09382 -0.092317 0.044872 -0.031092 -45.580281 -5.456129 126.927241
09383 -0.110160 0.090040 -0.015964 -45.599586 -5.448702 126.779197
09384 -0.145601 0.133728 0.003004 -45.619428 -5.441161 126.634617
09385 -0.172138 0.097606 -0.017195 -45.638538 -5.433015 126.486562
09386 -0.218628 0.127025 0.017039 -45.657331 -5.424742 126.338502
09387 -0.253949 0.116609 0.031466 -45.676455 -5.415498 126.189495
09388 -0.232592 0.117964 0.035086 -45.696559 -5.406272 126.043394
09389 -0.235300 0.101445 0.020203 -45.716515 -5.395382 125.893371
09390 -0.256742 0.105030 0.034819 -45.736962 -5.382976 125.741803
09391 -0.282237 0.097626 0.055813 -45.757201 -5.369233 125.589091
09392 -0.287163 0.041982 0.076632 -45.778901 -5.354347 125.437931
09393 -0.287525 0.009324 0.068529 -45.800466 -5.337489 125.282363
09394 -0.247076 0.020144 0.079185 -45.822280 -5.319814 125.125051
09395 -0.207657 -0.012909 0.079946 -45.844877 -5.300708 124.966557
09396 -0.188806 -0.064472 0.082128 -45.867966 -5.280727 124.810379
09397 -0.212252 -0.102942 0.097099 -45.892005 -5.260402 124.649983
09398 -0.194211 -0.136075 0.125103 -45.916316 -5.239375 124.488683
09399 -0.159966 -0.160693 0.142648 -45.940162 -5.218583 124.327225
09400 -0.145043 -0.181303 0.120548 -45.965383 -5.197497 124.167561
09401 -0.111921 -0.198981 0.125171 -45.991114 -5.176575 124.004834
09402 -0.087725 -0.251976 0.123441 -46.017425 -5.156567 123.842284
09403 -0.056719 -0.266399 0.101886 -46.043816 -5.137060 123.680110
09404 -0.051688 -0.286076 0.130402 -46.070648 -5.119055 123.522747
09405 -0.037612 -0.317866 0.129581 -46.097885 -5.102632 123.363470
09406 -0.030410 -0.335497 0.118598 -46.124967 -5.088109 123.205014
09407 -0.023092 -0.376935 0.131392 -46.152207 -5.075712 123.048177
09408 0.009971 -0.346134 0.099501 -46.180034 -5.064628 122.896675
09409 0.038195 -0.349280 0.076446 -46.207904 -5.056130 122.744046
09410 0.068787 -0.357082 0.043620 -46.235137 -5.049401 122.593706
09411 0.056621 -0.350173 0.055211 -46.262540 -5.046107 122.446354
09412 0.070891 -0.351745 0.087347 -46.289853 -5.045133 122.305112
09413 0.044356 -0.346251 0.079530 -46.316882 -5.046462 122.163006
09414 0.030258 -0.348506 0.084692 -46.343122 -5.051211 122.024417
09415 0.017526 -0.336224 0.072056 -46.368904 -5.057839 121.887988
09416 0.027213 -0.322602 0.035393 -46.394941 -5.068431 121.757771
09417 0.060315 -0.336525 0.036754 -46.420828 -5.080450 121.627663
09418 0.048887 -0.353126 0.059855 -46.447092 -5.094848 121.500407
09419 0.029968 -0.374805 0.093439 -46.472805 -5.111950 121.375553
09420 0.042175 -0.391637 0.063102 -46.499131 -5.131627 121.256455
09421 0.093421 -0.404966 0.058234 -46.525045 -5.154170 121.136610
09422 0.134108 -0.399284 0.041248 -46.551335 -5.179400 121.019042
09423 0.115233 -0.476940 0.053950 -46.577119 -5.207143 120.903546
09424 0.067575 -0.521262 0.092139 -46.602883 -5.236933 120.793298
09425 0.062043 -0.531948 0.136016 -46.628544 -5.269389 120.682125
09426 0.077108 -0.559358 0.117986 -46.654633 -5.304059 120.572535
09427 0.090333 -0.545864 0.110487 -46.680811 -5.340530 120.464985
09428 0.090582 -0.562479 0.091919 -46.707406 -5.379545 120.361653
09429 0.099689 -0.589580 0.131310 -46.733803 -5.420809 120.257345
09430 0.062255 -0.637681 0.153014 -46.760231 -5.464522 120.153657
09431 0.036681 -0.676683 0.187386 -46.786926 -5.509979 120.051313
09432 0.046792 -0.684041 0.179520 -46.814860 -5.557282 119.952908
09433 0.040869 -0.656459 0.147616 -46.842514 -5.606471 119.851260
09434 0.026913 -0.666251 0.125963 -46.870772 -5.657923 119.750746
09435 -0.003716 -0.654758 0.153362 -46.899403 -5.711121 119.651901
09436 -0.016198 -0.622516 0.173536 -46.929067 -5.765942 119.557082
09437 -0.079719 -0.602039 0.165520 -46.958697 -5.822350 119.459326
09438 -0.105265 -0.572095 0.169731 -46.989295 -5.880713 119.362535
09439 -0.110717 -0.520532 0.159862 -47.019905 -5.940691 119.267412
09440 -0.105645 -0.475073 0.117417 -47.051507 -6.002272 119.176466
09441 -0.131268 -0.452550 0.116540 -47.083535 -6.065609 119.083176
09442 -0.142660 -0.415374 0.122537 -47.116198 -6.130316 118.991119
09443 -0.147233 -0.386087 0.106887 -47.149182 -6.195291 118.899993
09444 -0.183562 -0.362897 0.146299 -47.183019 -6.261592 118.811857
09445 -0.233605 -0.342411 0.139326 -47.217427 -6.328783 118.721253
09446 -0.262504 -0.307044 0.131148 -47.251818 -6.396549 118.630698
09447 -0.269383 -0.281672 0.131721 -47.286634 -6.464135 118.539268
09448 -0.274857 -0.259257 0.135456 -47.322280 -6.532209 118.452093
09449 -0.303297 -0.233511 0.118936 -47.358499 -6.599761 118.360782
09450 -0.343996 -0.191690 0.119541 -47.395185 -6.667569 118.268947
09451 -0.375199 -0.203565 0.129991 -47.432270 -6.735113 118.175911
09452 -0.381347 -0.206858 0.192854 -47.470542 -6.801323 118.085123
09453 -0.405988 -0.213843 0.171434 -47.509055 -6.866519 117.989214
09454 -0.418115 -0.237517 0.173554 -47.548910 -6.930871 117.891666
09455 -0.406745 -0.232272 0.159259 -47.589549 -6.994066 117.791602
09456 -0.372495 -0.250175 0.159014 -47.631240 -7.055629 117.693641
09457 -0.377240 -0.291202 0.144738 -47.673495 -7.116957 117.590764
09458 -0.369035 -0.326393 0.179115 -47.716789 -7.176690 117.485671
09459 -0.386227 -0.312650 0.176533 -47.760862 -7.236276 117.378994
09460 -0.360373 -0.337136 0.156441 -47.806194 -7.295005 117.273807
09461 -0.334694 -0.338531 0.141904 -47.852042 -7.353109 117.163775
09462 -0.271374 -0.353148 0.137526 -47.898873 -7.411194 117.052353
09463 -0.236453 -0.343213 0.115154 -47.946806 -7.469234 116.940657
09464 -0.224494 -0.344816 0.099654 -47.994897 -7.526983 116.831216
09465 -0.208391 -0.369412 0.072273 -48.043551 -7.585386 116.718181
09466 -0.170541 -0.371101 0.068629 -48.092146 -7.644006 116.604566
09467 -0.137827 -0.332088 0.049261 -48.141282 -7.703549 116.491664
09468 -0.126120 -0.329571 0.028169 -48.190576 -7.764253 116.382059
09469 -0.097250 -0.304977 0.011382 -48.239677 -7.825081 116.269835
09470 -0.105000 -0.247585 -0.015033 -48.288737 -7.887493 116.157990
09471 -0.116172 -0.236842 -0.005098 -48.338031 -7.950546 116.047588
09472 -0.126367 -0.232953 -0.016876 -48.388195 -8.015030 115.941228
09473 -0.112815 -0.210806 -0.036563 -48.437525 -8.080462 115.832972
09474 -0.086643 -0.214989 -0.056616 -48.486959 -8.147167 115.725488
09475 -0.071646 -0.203537 -0.053642 -48.536154 -8.214941 115.618892
09476 -0.071401 -0.170911 -0.077578 -48.585496 -8.283447 115.516667
09477 -0.038202 -0.157237 -0.100775 -48.634317 -8.352481 115.412346
09478 -0.005753 -0.184139 -0.124864 -48.682882 -8.422799 115.307976
09479 -0.019755 -0.195648 -0.079351 -48.731527 -8.493651 115.204133
09480 -0.039798 -0.228008 -0.056026 -48.779996 -8.565214 115.103975
09481 -0.062695 -0.246922 -0.071671 -48.828875 -8.636703 115.000526
09482 -0.046719 -0.245124 -0.070591 -48.876964 -8.708798 114.896433
09483 0.028700 -0.230622 -0.117630 -48.924646 -8.781308 114.791649
09484 0.047336 -0.214398 -0.132668 -48.973580 -8.854224 114.689093
09485 0.044020 -0.238722 -0.117745 -49.021967 -8.927122 114.582578
